,dataset,base,method,PM1,PM2,Time,TriesToOpt,mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
0,breast_cancer,001 knn,000 all,0.958041958041958,0.958041958041958,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,breast_cancer,000 rf,000 all,0.986013986013986,0.986013986013986,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,breast_cancer,001 knn,003 feature importance selection,0.958041958041958,0.958041958041958,0.15950489044189453,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,breast_cancer,001 knn,011 feature importance weighting,0.958041958041958,0.958041958041958,0.15950489044189453,0,0.04068847790259539,0.018963018749280892,0.009332243849006798,0.045509401208532196,0.006288272837671484,0.015907251047776665,0.06374950336237632,0.12242470593314562,0.0037109973617587455,0.004634425906082821,0.012684292715091527,0.006225734385251467,0.011957176874322904,0.05135087367786434,0.003485840287203021,0.006007200292205365,0.004478948785597458,0.002830058345794595,0.00679385473786149,0.002987812287857334,0.09669723355776765,0.018076433624929125,0.08681196386370525,0.1384684186620602,0.011082995588903797,0.022419343551348784,0.043595124528959264,0.11704301482412198,0.018221127571183132,0.007574253679744447
4,breast_cancer,001 knn,004 l1,0.972027972027972,0.972027972027972,0.017071962356567383,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
5,breast_cancer,001 knn,005 relieff selection,0.958041958041958,0.958041958041958,0.05593442916870117,0,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False
6,breast_cancer,001 knn,012 relieff weighting,0.9440559440559441,0.9440559440559441,0.05593442916870117,0,0.0,0.0029390154298309934,0.0073475385745774835,0.0014695077149154967,0.0073475385745774835,0.0029390154298309934,0.014695077149155078,0.014695077149155078,0.0014695077149154967,0.0014695077149154967,0.0,0.0029390154298309934,0.0014695077149154967,0.0,0.0,0.0029390154298309934,0.01763409257898607,0.016164584864070575,0.0014695077149154967,0.0,0.0014695077149154967,0.005878030859661987,0.0014695077149154967,0.0,0.0073475385745774835,0.0,0.016164584864070575,0.023512123438648058,0.0014695077149154967,0.0
7,breast_cancer,001 knn,006 forward selection,0.9230769230769231,0.9230769230769231,11.03839635848999,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,breast_cancer,001 knn,007 backward selection,0.9440559440559441,0.9440559440559441,7.258992910385132,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,breast_cancer,001 knn,008 stepwise selection,0.9370629370629371,0.9370629370629371,11.049349784851074,0,False,True,False,True,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True,False,False
10,breast_cancer,001 knn,009 bayesian selection,0.965034965034965,0.965034965034965,42.5919725894928,12,False,False,True,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True
11,breast_cancer,001 knn,013 bayesian weighting,0.965034965034965,0.965034965034965,110.76918911933899,195,0.2960568857931564,0.0770409450777843,0.8852701240220147,0.053135331635110646,0.6022356846310958,0.7955573318536641,0.22640625300358422,0.049446594361956586,0.33355000660649137,0.04138499509460763,0.9016651346959802,0.3293548252294396,0.7473672415363759,0.10849073729747433,0.24532852629744953,0.4511822519945445,0.7873059192211155,0.05399790302720382,0.037201731511935406,0.040856636537428416,0.7763181112568728,0.7743174865603231,0.5671532431957316,0.5811880358309058,0.15645697352773838,0.6786351649738114,0.1070418836779993,0.2707947528222229,0.48951853853904614,0.564596250957715
