,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,14629.044339622642,0.5345777750338474,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,5240.292546189407,0.8332803866268182,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,14629.044339622642,0.5345777750338474,0.014081954956054688,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,13325.257547169807,0.5760576786924436,0.014081954956054688,0,0.306025972565483,0.8651833633864616,0.8931908449926316,0.6535604660688668,0.6473467466456151,0.5224141265861213
4,machine,001 knn,003 feature importance selection,14952.491320754718,0.5242873274747173,0.15346121788024902,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,13196.07396226415,0.5801676471989337,0.15346121788024902,0,0.010909030031735904,0.12023026941705973,0.679762551672869,0.09165341807080915,0.05459439299258394,0.042850337814942276
6,machine,001 knn,004 l1,13196.07396226415,0.5801676471989337,0.006592988967895508,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,14457.485094339621,0.5400359227979409,0.016427040100097656,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,11958.843773584904,0.6195300562423423,0.016427040100097656,0,1.0,0.35400516795865633,0.1834625322997416,0.4883720930232558,0.11627906976744186,0.8242894056847545
9,machine,001 knn,006 forward selection,14253.25,0.5465336508666339,2.7758402824401855,0,True,False,True,False,False,False
10,machine,001 knn,007 backward selection,11799.768679245282,0.6245910214445407,2.074301242828369,0,False,False,True,True,True,False
11,machine,001 knn,008 stepwise selection,11799.768679245282,0.6245910214445407,2.0807700157165527,0,False,False,True,True,True,False
12,machine,001 knn,009 bayesian selection,11440.555471698115,0.6360193694905583,29.132724285125732,80,True,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,8505.515283018867,0.729397508435717,74.22639846801758,365,0.506172481190452,0.11615179077355522,0.13196851152665962,0.8108336640040835,0.14681604294828152,0.25939577196795627
