,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6666666666666666,0.6666666666666666,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.15294432640075684,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6481481481481481,0.6481481481481481,0.15294432640075684,0,0.1370279005584562,0.11002592131097198,0.1657973835170617,0.17952056301677063,0.09044877603811396,0.09213285371564525,0.12943083264770533,0.06826238615528983,0.027353383039984996
4,glass,001 knn,004 l1,0.5925925925925926,0.5925925925925926,0.003859996795654297,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.018369436264038086,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5740740740740741,0.5740740740740741,0.018369436264038086,0,0.06060606060606055,0.07070707070707072,0.6868686868686869,0.04040404040404044,0.030303030303030276,0.3939393939393939,0.0,1.0,0.5833333333333334
7,glass,001 knn,006 forward selection,0.5925925925925926,0.5925925925925926,4.269124746322632,0,False,False,False,True,True,False,True,False,False
8,glass,001 knn,007 backward selection,0.46296296296296297,0.46296296296296297,3.5560967922210693,0,False,False,False,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,2.130448579788208,0,True,False,False,False,False,True,False,True,False
10,glass,001 knn,009 bayesian selection,0.6481481481481481,0.6481481481481481,30.592407941818237,14,True,False,True,False,True,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7592592592592593,0.7592592592592593,79.11569786071777,481,0.9964955630641621,0.0348802150219766,0.10871291145468587,0.667860815369224,0.0542443415941786,0.9098964174484083,0.8232934471755594,0.414488031689886,0.001310238903580242
