,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6851851851851852,0.6851851851851852,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.6666666666666666,0.6666666666666666,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5555555555555556,0.5555555555555556,0.1520700454711914,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6296296296296297,0.6296296296296297,0.1520700454711914,0,0.13080285989515245,0.12215289336829754,0.16352571414742614,0.15281702757377935,0.08919744967575009,0.09786925478284168,0.12616917247324033,0.08341584143906597,0.03404978664444637
4,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.003873586654663086,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6481481481481481,0.6481481481481481,0.01433563232421875,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5740740740740741,0.5740740740740741,0.01433563232421875,0,0.25531914893617025,0.23404255319148937,0.058823529411764705,0.21276595744680848,0.0,0.8085106382978724,0.14893617021276595,1.0,0.8823529411764706
7,glass,001 knn,006 forward selection,0.5925925925925926,0.5925925925925926,3.194746255874634,0,False,False,True,True,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.5740740740740741,0.5740740740740741,2.0483992099761963,0,False,True,True,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.5925925925925926,0.5925925925925926,4.286818981170654,0,False,False,True,True,False,False,False,True,False
10,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.594088554382324,99,True,False,True,False,False,False,False,False,False
11,glass,001 knn,013 bayesian weighting,0.6666666666666666,0.6666666666666666,78.1554183959961,0,0.7735459219833367,0.02840606886589203,0.3553619613809106,0.9047680795901569,0.9732026722171847,0.772543190922357,0.14685223642548872,0.20098085888634698,0.7634492635987004
