,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9736842105263158,0.9736842105263158,0.13859796524047852,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13859796524047852,0,0.12601580783995803,0.02715058565276408,0.4794788230729719,0.367354783434306
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.012041807174682617,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.01258707046508789,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.01258707046508789,0,0.12,0.18400000000000005,0.0,0.5920000000000001
7,iris,001 knn,006 forward selection,0.3684210526315789,0.3684210526315789,0.9539918899536133,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8115661144256592,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.825282096862793,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.927716493606567,1,False,False,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.82229971885681,1,0.14937674626688657,0.10438466968188076,0.4525468362753454,0.435377711947892
