,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,19.324995103388456,0.16169058048159513,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,13.328700496391573,0.42180708888741125,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,19.324995103388456,0.16169058048159513,0.04061698913574219,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,19.579618903718625,0.1506451168678462,0.04061698913574219,0,0.02260877262557688,0.17746277910183195,0.11259567208764973,0.06533115844115304,0.07937900209527017,0.03098952474890141,0.2079820292105979,0.13849981250687385,0.07939133873723819,0.06599519513998074,0.005628801926828437,0.05386043288968909,0.057522608807355435,0.06125310195990958,0.33775262810266227,0.11751933974777408,0.05035763942843071,0.07443786932781121,0.014404033723027957,0.07956751020040545,0.12303672016892232,,0.14675108452139504,0.001391774087233437,0.034686070506981095,0.12438986106733034,0.046737598293459935,0.019387630313547337,0.07672470176907385,0.016589149863836992
4,student,001 knn,003 feature importance selection,23.59109096505219,-0.023370700324324423,0.2020719051361084,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,18.720669296846587,0.18790595664969978,0.2020719051361084,0,0.01247375336915429,0.03486559532401232,0.04824401888758767,0.012678097836436732,0.012016948559156974,0.0075538148197184145,0.04585125666924395,0.035456641870138327,0.011842429808716328,0.007921586734182215,0.009246718818012412,0.009142245938604021,0.024857099328986294,0.044531037810972646,0.12913117906762775,0.040637567661128506,0.015369975581351775,0.013283389957425442,0.017941499424640704,0.01333884062258196,0.015824822066672403,0.0,0.02273886147915764,0.03154774996722212,0.04633975791658127,0.05062061229290381,0.016746529900136285,0.0423518239902945,0.05756073096425765,0.16988541333309576
6,student,001 knn,004 l1,19.05750020985478,0.17329438621208326,0.014458179473876953,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,18.99566300120317,0.17597685594685075,0.05956387519836426,0,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,17.970620330731133,0.2204427366090579,0.05956387519836426,0,0.15158371040723984,0.502262443438914,0.3795180722891566,0.2963800904977375,0.46153846153846156,0.13348416289592757,0.11746987951807229,0.15963855421686746,0.14479638009049778,0.1018099547511312,0.39140271493212675,0.4524886877828054,0.7714932126696833,0.11746987951807229,0.4095022624434389,0.17647058823529416,0.45022624434389136,0.5158371040723981,0.5814479638009049,0.2692307692307693,0.03619909502262442,0.0,0.4095022624434389,0.1927710843373494,0.3614457831325301,0.3433734939759036,0.6742081447963801,0.3132530120481928,0.44879518072289154,1.0
9,student,001 knn,006 forward selection,19.437421304457313,0.15681358347060148,27.749300718307495,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
10,student,001 knn,007 backward selection,17.970620330731133,0.2204427366090579,10.179816961288452,0,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,19.354598617756512,0.1604063936130956,20.863213539123535,0,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,True,True,False,True,True,True,False,False,True,False,False,False
12,student,001 knn,009 bayesian selection,15.648143484708582,0.3211907164257628,42.5874719619751,50,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,True,True
13,student,001 knn,013 bayesian weighting,14.55127451803352,0.3687723888568154,111.47669839859009,488,0.12900710589063893,0.016296156111241654,0.6636611455581674,0.34745968775596475,0.0980844127429352,0.1449452651841749,0.2929487515251178,0.257567421444887,0.8272921622261254,0.3051051871330521,0.6707737005883874,0.14694172247269402,0.002395498054615884,0.28292256567269153,0.14630141098618754,0.25299844591817133,0.6100256326948937,0.4380147116403557,0.4348199248896999,0.8866180399506289,0.5262913633045382,0.6005108369558246,0.2984536478894616,0.3773839318252063,0.18982145970926387,0.35837687749497005,0.9413407957694274,0.39767587245539154,0.38149887128632565,0.9247257799256213
