,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,690504.5649539569,0.8133465614031716,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,384419.91032982216,0.8960857005587931,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,775731.8680977197,0.7903083803374484,0.021092653274536133,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,469323.0198551239,0.8731351537488421,0.021092653274536133,0,0.40363630992052957,0.5510783813749071,0.26557104791984676,0.01028710837494274,0.012069789868708354,0.03600896356345675,0.3242135743712946,0.6245387483975594,0.6344658879604453,0.12721105373358446,0.22289724693130583
4,bike,001 knn,003 feature importance selection,609119.9694014369,0.8353460026519096,0.2435135841369629,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,660887.7142236726,0.821352427417374,0.2435135841369629,0,0.07267458528576318,0.27960528455868094,0.032487104566056614,0.0021882281651014173,0.01307458258918909,0.0041688382136355374,0.02092858110650043,0.28172817504561604,0.18347921084589383,0.07636257944614515,0.03330283017741784
6,bike,001 knn,004 l1,660887.7142236726,0.821352427417374,0.007844924926757812,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1725918.6194005937,0.5334590654431189,0.07498908042907715,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1080843.6315396682,0.7078322278349964,0.07498908042907715,0,0.44856167723061924,0.10043881033642121,0.36713798147245247,0.0,0.036567528035104824,0.056557776694295514,0.1394441735738664,0.9921989273525109,1.0,0.9970745977571916,0.9980497318381277
9,bike,001 knn,006 forward selection,1429035.336499865,0.6137109398373615,11.51735258102417,0,True,True,False,False,False,False,True,False,True,False,False
10,bike,001 knn,007 backward selection,1100288.2704538554,0.7025760587959855,5.942943811416626,0,True,True,False,False,False,False,True,True,True,False,True
11,bike,001 knn,008 stepwise selection,1100288.2704538554,0.7025760587959855,7.683427810668945,0,True,True,False,False,False,False,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,848554.1215045876,0.7706234648500789,31.645137548446655,97,True,True,True,True,True,False,True,False,True,True,True
13,bike,001 knn,013 bayesian weighting,480439.4084825946,0.870130232033032,83.06853294372559,442,0.35371814432126325,0.7754760110308329,0.1995139432228516,0.5070889697222746,0.609071275240743,0.9316674238076795,0.025512104951535157,0.06293890876535782,0.039897070093794625,0.7489319668957741,0.4983904786899679
