,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9333333333333333,0.9333333333333333,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8888888888888888,0.8888888888888888,0.14404845237731934,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9333333333333333,0.9333333333333333,0.14404845237731934,0,0.1716323812391832,0.029153120763669733,0.010688898030085268,0.02790588986643773,0.033877252480182946,0.056605498586435966,0.13944613523145435,0.014703901602865714,0.018050203894770828,0.1262370238887067,0.10159701180627399,0.08861004216655606,0.18149264044337748
4,wine,001 knn,004 l1,0.9111111111111111,0.9111111111111111,0.003935098648071289,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9111111111111111,0.9111111111111111,0.03487682342529297,0,True,False,True,True,True,True,False,True,True,False,True,False,True
6,wine,001 knn,012 relieff weighting,0.9111111111111111,0.9111111111111111,0.03487682342529297,0,0.04773269689737469,0.0,0.04773269689737469,0.09546539379474939,0.04773269689737469,0.03818615751789978,0.02863961813842486,0.14797136038186154,0.03818615751789978,0.019093078758949833,0.04773269689737469,0.03341288782816232,0.03341288782816232
7,wine,001 knn,006 forward selection,0.9555555555555556,0.9555555555555556,4.575572967529297,0,False,False,False,False,False,False,True,False,False,True,False,False,False
8,wine,001 knn,007 backward selection,0.9111111111111111,0.9111111111111111,2.978515863418579,0,True,True,False,True,True,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.9555555555555556,0.9555555555555556,3.073127508163452,0,False,False,True,False,False,False,True,False,True,True,False,False,True
10,wine,001 knn,009 bayesian selection,0.9777777777777777,0.9777777777777777,33.28710126876831,1,False,True,True,False,False,True,True,False,False,True,False,False,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,85.24732947349548,216,0.08585291313204968,0.3694241090609884,0.6025300361075492,0.8175083568206967,0.2268161000222483,0.5493640124090972,0.4699309739167625,0.5655990054739392,0.542433459329343,0.504260175032681,0.04937390828754951,0.430173034451585,0.09477720581517513
