,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,1.0,1.0,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13854432106018066,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13854432106018066,0,0.11766829542976807,0.02115747556735023,0.42028125001983674,0.440892978983045
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.003838062286376953,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.011759757995605469,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.011759757995605469,0,0.0,0.19819819819819817,0.036036036036036,0.5855855855855856
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9605855941772461,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8257219791412354,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,1.4056003093719482,0,False,True,False,True
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,27.983875036239624,0,False,False,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.9723641872406,36,0.9084632883884295,0.926201590968166,0.3608535148827625,0.0168247619264257
