,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,7885.249622641509,0.6976533204690503,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1644.1395353302523,0.9369582254231623,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,7250.268113207547,0.722000622092787,0.01684856414794922,0,True,False,True,True,True,True
3,machine,001 knn,010 correlation weighting,7513.692452830189,0.7119000573416285,0.01684856414794922,0,0.3014092756316256,0.8150474410529412,0.8644021343717764,0.6835442742035257,0.7121499280900807,0.5877223718215174
4,machine,001 knn,003 feature importance selection,10542.192830188678,0.5957772867417768,0.12728238105773926,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,6936.715283018869,0.7340232797893637,0.12728238105773926,0,0.033863541223474014,0.10441757281997119,0.5998897592218353,0.11336204434127832,0.08459024051423697,0.06387684187920441
6,machine,001 knn,004 l1,7002.510566037735,0.731500469948007,0.0052337646484375,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,8708.415660377359,0.6660903985423366,0.03943920135498047,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,6976.031698113207,0.7325157577547154,0.03943920135498047,0,1.0,0.5412844036697247,0.18042813455657492,0.2966360856269113,0.01529051987767584,0.8837920489296636
9,machine,001 knn,006 forward selection,7632.935660377358,0.7073278764236033,6.962580442428589,0,True,True,True,False,True,True
10,machine,001 knn,007 backward selection,12290.02188679245,0.5287597112760003,2.0580780506134033,0,False,True,False,True,False,True
11,machine,001 knn,008 stepwise selection,12290.02188679245,0.5287597112760003,2.0796217918395996,0,False,True,False,True,False,True
12,machine,001 knn,009 bayesian selection,6022.912830188679,0.7690615031281818,29.29852557182312,49,False,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,4818.083773584905,0.815258653770133,74.11616206169128,499,0.8314408662200802,0.0020312337970397228,0.1723332177640665,0.9980916398744525,0.8476248698819767,0.10846190911819324
