,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,1.96515171103464,0.008446423701419126,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.1325108538284105,-0.07599772156818907,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,1.940292946186324,0.02098937244644783,0.02181410789489746,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.036865825950761,-0.027738256960578855,0.02181410789489746,0,0.028502571602507062,0.02635341202872243,0.1301387898484378,0.035051585656887645,0.04512346192797049,0.08529081904058293,0.09340662573019869,0.03177422636149976,0.07365351019706592,0.018069647730118984,0.02366568044118526,0.03140667188896809
4,fire,001 knn,003 feature importance selection,2.0108347098344654,-0.014603776739422258,0.24401569366455078,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,1.949772205242288,0.01620643728433102,0.24401569366455078,0,0.08169711785078715,0.06866131201698063,0.03596697646885352,0.047778549590029896,0.07037277561078692,0.11096245001802385,0.08945840675475601,0.10225180152973369,0.1819459242228535,0.11937115828465758,0.08974782630032285,0.00178570135221455
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,1.957686412563453,0.01221317786888465,0.04924416542053223,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,1.9935564588385992,-0.005885716209573566,0.04924416542053223,0,0.34203655352480417,0.9742268041237113,0.7139175257731959,0.391644908616188,0.9033942558746736,0.9373368146214099,0.9373368146214099,0.9060052219321149,1.0,0.8929503916449086,0.6736292428198434,0.0
9,fire,001 knn,006 forward selection,2.0275394738996435,-0.02303247385071594,4.179672002792358,0,False,False,False,False,False,False,False,True,True,False,False,False
10,fire,001 knn,007 backward selection,1.98771258809959,-0.002937083339065838,2.6779909133911133,0,True,True,True,True,True,True,True,False,True,True,True,True
11,fire,001 knn,008 stepwise selection,2.0652744560830643,-0.04207235577201285,2.7818031311035156,0,True,True,False,True,True,True,False,False,False,True,False,True
12,fire,001 knn,009 bayesian selection,1.9159837780109221,0.033255012043541754,32.46684813499451,0,True,True,True,True,False,True,False,True,True,True,True,True
13,fire,001 knn,013 bayesian weighting,1.8810242099155272,0.0508945075472208,83.64241075515747,73,0.7759069660472644,0.5014738937740616,0.1390748566549007,0.25267734404102415,0.46646026370093324,0.7620106778487351,0.526854765522559,0.8532476235184085,0.4861444796047845,0.2508634517083302,0.20098178337243822,0.07024926062403074
