,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.7916666666666666,0.7916666666666666,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9560185185185185,0.9560185185185185,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7546296296296297,0.7546296296296298,0.17443227767944336,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8194444444444444,0.8194444444444444,0.17443227767944336,0,0.039172207512915794,0.04500052073341937,0.03362661288088676,0.048830000957338325,0.03483147585802595,0.04019936977838336,0.035991940289590296,0.04708741771588815,0.027812376798192057,0.01727155230670327,0.016506011866226314,0.017168052201442283,0.14169279328235163,0.05165467258555181,0.04753960792532764,0.03138747701065496,0.021446722594522804,0.04534037549212181,0.07948642623682553,0.12694670406921496,0.051007681904416964
4,car,001 knn,004 l1,0.8194444444444444,0.8194444444444444,0.01621103286743164,0,True,True,False,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8171296296296297,0.8171296296296295,0.11834216117858887,0,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8148148148148148,0.8148148148148148,0.11834216117858887,0,0.9747687132043734,0.87973086627418,0.8898233809924306,1.0,0.9234650967199327,0.9310344827586207,0.8208578637510513,0.9495374264087468,0.9798149705634988,0.7956265769554247,0.7737594617325484,0.6619007569386038,0.9554247266610597,0.735071488645921,0.7165685449957948,0.6223717409587889,0.5895710681244744,0.7073170731707317,0.945332211942809,0.945332211942809,0.8511354079058032
7,car,001 knn,006 forward selection,0.7199074074074074,0.7199074074074073,5.648177623748779,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8125,0.8125,8.799710512161255,0,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8078703703703703,0.8078703703703703,11.784176111221313,0,False,False,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,True,False
10,car,001 knn,009 bayesian selection,0.8634259259259259,0.8634259259259259,41.63091993331909,113,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True
11,car,001 knn,013 bayesian weighting,0.8958333333333334,0.8958333333333334,109.2965362071991,397,0.25172575580238093,0.8943224384902381,0.9235070800258908,0.10840587211350905,0.056850848511133464,0.5240583850007339,0.7956483487723959,0.23911064796528775,0.8561475202700649,0.8276091675800067,0.9039865891407955,0.8052657293919023,0.44515810405941036,0.39290527542332204,0.13276924666021378,0.21746888324656893,0.14161998909824886,0.8262691681158211,0.340200104256717,0.34508176893432163,0.16347596313635263
