,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,1.9629723337917917,-0.01368099558385194,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.24285507310094,-0.15821273907592603,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,1.944509043735455,-0.004146533012029607,0.02260303497314453,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,1.968818939057921,-0.01670018874563617,0.02260303497314453,0,0.026341822293024144,0.02075114752507257,0.11741005657306826,0.011245434833184362,0.04417073103058966,0.06887428111656843,0.06708930127079932,0.019659544738998003,0.049757196163327896,0.06106961352937605,0.09316049294536756,0.05190563420192806
4,fire,001 knn,003 feature importance selection,2.031470755535046,-0.049053653238429806,0.2436518669128418,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.0054641600523944,-0.03562381974216344,0.2436518669128418,0,0.09027071880937186,0.06508221640021625,0.03048955684877906,0.04327252182761188,0.0778886491271188,0.11668190879903362,0.0831600808128695,0.09339671299078546,0.18050077520523775,0.11170291602440059,0.10697516974086849,0.0005787734137066736
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.0259599820073078,-0.04620788394261677,0.03235745429992676,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.0034528699414196,-0.03458518739518457,0.03235745429992676,0,0.21515892420537897,0.9328537170263789,0.6738609112709832,0.2200488997555012,0.8068459657701712,0.8288508557457213,0.8337408312958435,0.78239608801956,1.0,0.8924205378973105,0.6625916870415648,0.0
9,fire,001 knn,006 forward selection,1.9894547047635947,-0.027356520047441046,2.7546823024749756,0,False,False,False,False,False,False,True,False,False,False,False,False
10,fire,001 knn,007 backward selection,1.9466189970766052,-0.005236115155737631,4.884628534317017,0,True,True,False,True,True,True,False,True,True,False,True,True
11,fire,001 knn,008 stepwise selection,1.950751341833475,-0.007370062371971686,4.1650331020355225,0,True,False,False,True,True,True,False,True,False,False,True,False
12,fire,001 knn,009 bayesian selection,1.8992382744239544,0.01923134028579976,32.9369854927063,50,False,False,True,True,False,False,False,False,False,False,True,False
13,fire,001 knn,013 bayesian weighting,1.8171833130664805,0.061604609378578146,83.71816635131836,483,0.5333362016159996,0.6438249152108709,0.9082794329832805,0.46063627065605794,0.9998417367884168,0.16545008495643065,0.17456661306651317,0.5559666873835573,0.6927787371002662,0.06187835543785516,0.3105941871877578,0.6203481522558233
