,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6481481481481481,0.6481481481481481,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7037037037037037,0.7037037037037037,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5740740740740741,0.5740740740740741,0.15297532081604004,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.6666666666666666,0.6666666666666666,0.15297532081604004,0,0.13570854333638838,0.11764458121464384,0.142981632536216,0.1753246136905141,0.08173750418760763,0.09794052450941974,0.12612615880664568,0.0884950100029891,0.03404143171557558
4,glass,001 knn,004 l1,0.6666666666666666,0.6666666666666666,0.007851123809814453,0,False,True,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6851851851851852,0.6851851851851852,0.02187800407409668,0,True,False,True,False,True,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5925925925925926,0.5925925925925926,0.02187800407409668,0,0.0757575757575758,0.0,1.0,0.06060606060606055,0.13636363636363635,0.8636363636363636,0.045454545454545414,0.8484848484848485,0.8076923076923077
7,glass,001 knn,006 forward selection,0.5740740740740741,0.5740740740740741,3.2082085609436035,0,False,False,False,True,False,False,True,False,False
8,glass,001 knn,007 backward selection,0.5925925925925926,0.5925925925925926,2.0241496562957764,0,True,True,True,True,False,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.6666666666666666,0.6666666666666666,5.286669492721558,0,False,True,True,True,False,False,True,False,False
10,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.51516556739807,8,True,False,True,True,True,True,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7777777777777778,0.7777777777777778,78.31697988510132,238,0.37706827172703633,0.8568072998226804,0.514049015556376,0.7279631870118427,0.6603895289760905,0.5764529934086433,0.8126232110376552,0.8211059933104751,0.09783852861116779
