,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,2.250099161388807,-0.04805479055854045,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.6151160626680174,-0.2180729473514118,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,2.2592784074685195,-0.052330314496614516,0.006807565689086914,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.255683236554767,-0.05065575003132716,0.006807565689086914,0,0.12630776731197707,0.07877913688014607,0.11096920730635092,0.0025261278352740925,0.0676385915515205,0.07654485313386401,0.08189323826514375,0.011547578842109317,0.09103472932458458,0.054688708816308905,0.07308780068124071,0.02970976087364136
4,fire,001 knn,003 feature importance selection,2.3046102230224053,-0.07344504013681341,0.26944947242736816,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.217339722201296,-0.032796046514882216,0.26944947242736816,0,0.09193832233233151,0.054024522734253226,0.026399689829179937,0.05641116041662287,0.07539122437702296,0.09945755285574359,0.10252345276991495,0.08432705499918859,0.1899128672923602,0.12110270827854874,0.09788041203396737,0.0006310320808660965
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.255253211542747,-0.0504554522926135,0.034635305404663086,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.2450589804414127,-0.045707167005835325,0.034635305404663086,0,0.2668463611859838,0.8729729729729729,0.6783783783783783,0.2749326145552561,0.8409703504043127,0.889487870619946,0.889487870619946,0.8409703504043127,1.0,0.9083557951482479,0.6145552560646901,0.0
9,fire,001 knn,006 forward selection,2.295993573845016,-0.06943156348481061,4.148854494094849,0,False,True,False,False,False,False,False,False,False,False,False,True
10,fire,001 knn,007 backward selection,2.2977033338199724,-0.07022793822384776,2.6995151042938232,0,True,False,True,True,True,True,True,True,True,True,True,True
11,fire,001 knn,008 stepwise selection,2.369123281589807,-0.10349403586348038,2.7926859855651855,0,True,False,False,False,True,False,True,True,True,False,False,False
12,fire,001 knn,009 bayesian selection,2.087685881658901,0.027594326952436354,32.42650270462036,170,False,False,True,True,False,True,False,False,False,False,True,True
13,fire,001 knn,013 bayesian weighting,2.041394558558096,0.04915597355433399,84.10749816894531,455,0.20844146762079357,0.17501942688697136,0.03630763722989815,0.39520803626966633,0.0031160494744057743,0.5353866324037364,0.3494315259670948,0.9949109384711725,0.000300435123235715,0.23427576808908873,0.7060892861100542,0.014277070375666114
