,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.8947368421052632,0.8947368421052632,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.868421052631579,0.868421052631579,0.14081144332885742,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9210526315789473,0.9210526315789473,0.14081144332885742,0,0.11923064617839133,0.01635142676591659,0.3374756298824167,0.5269422971732755
4,iris,001 knn,004 l1,0.9210526315789473,0.9210526315789473,0.012073516845703125,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9210526315789473,0.9210526315789473,0.03256845474243164,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.8947368421052632,0.8947368421052632,0.03256845474243164,0,0.0,0.2148760330578512,0.016528925619834656,0.42148760330578516
7,iris,001 knn,006 forward selection,0.9210526315789473,0.9210526315789473,0.9458677768707275,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.8947368421052632,0.8947368421052632,0.8243803977966309,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.8947368421052632,0.8947368421052632,0.8354723453521729,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9210526315789473,0.9210526315789473,27.99893617630005,30,False,True,True,False
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,71.14087963104248,59,0.3799301333905326,0.43244077088472366,0.6592082214220241,0.006917258249097556
