,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9111111111111111,0.9111111111111111,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8444444444444444,0.8444444444444444,0.1476304531097412,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9555555555555556,0.9555555555555556,0.1476304531097412,0,0.1429903931836114,0.029629346871763645,0.012220688911754278,0.03361529270387745,0.016662051539158066,0.056959824583874476,0.16445313633215647,0.013395622642765326,0.015782396907148253,0.1704434578126852,0.07061794979921739,0.11707115228994938,0.15615868642203867
4,wine,001 knn,004 l1,0.9555555555555556,0.9555555555555556,0.01288461685180664,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.8888888888888888,0.8888888888888888,0.03745126724243164,0,True,False,True,True,True,True,True,True,True,False,False,True,False
6,wine,001 knn,012 relieff weighting,0.9333333333333333,0.9333333333333333,0.03745126724243164,0,0.05011389521640086,0.0,0.04555808656036442,0.09111617312072895,0.11389521640091116,0.06833712984054674,0.05011389521640086,0.1184510250569476,0.06833712984054674,0.02277904328018221,0.036446469248291535,0.0546697038724373,0.018223234624145768
7,wine,001 knn,006 forward selection,0.8222222222222222,0.8222222222222222,7.67397665977478,0,True,True,False,False,False,True,False,False,False,True,False,False,False
8,wine,001 knn,007 backward selection,0.9555555555555556,0.9555555555555556,4.226207494735718,0,True,False,True,True,False,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.8888888888888888,0.8888888888888888,3.0743408203125,0,True,True,True,False,False,False,True,True,True,False,False,True,False
10,wine,001 knn,009 bayesian selection,0.9555555555555556,0.9555555555555556,32.920461893081665,8,True,True,True,True,True,False,True,False,True,True,True,True,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.66692233085632,91,0.024374223443312373,0.25455416791245955,0.24694381418820135,0.8207493465244561,0.3715556990033925,0.27206342284897134,0.3870188708301447,0.3842368310935478,0.4882496043714353,0.5083147708475446,0.3418977648852227,0.334996407133765,0.6754790355848934
