,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,3154.6039622641506,0.8150777368707501,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,2130.4570763060015,0.8751130256720188,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,3154.6039622641506,0.8150777368707501,0.014098882675170898,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,3550.6641509433957,0.7918607665942667,0.014098882675170898,0,0.2842224072670381,0.7715301423651059,0.8671202962045087,0.6540408821404587,0.5903176600198224,0.6338688619410248
4,machine,001 knn,003 feature importance selection,2686.0003773584904,0.8425471867502967,0.12854218482971191,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,2174.2316981132076,0.872546965960864,0.12854218482971191,0,0.013457159456458402,0.10160197005508642,0.6262625733896504,0.13541388384042888,0.04523016881727728,0.07803424444109866
6,machine,001 knn,004 l1,2174.2316981132076,0.872546965960864,0.014295816421508789,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,2113.2290566037736,0.8761229287947818,0.04199504852294922,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,1919.0764150943394,0.8875041184115849,0.04199504852294922,0,1.0,0.2493573264781491,0.2596401028277635,0.35732647814910024,0.04884318766066838,0.7480719794344473
9,machine,001 knn,006 forward selection,1851.3203773584905,0.8914759640025577,3.475118637084961,0,False,True,True,True,False,False
10,machine,001 knn,007 backward selection,2027.2994339622642,0.881160106354562,1.2839746475219727,0,True,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,2036.441509433962,0.8806241996904774,1.3751063346862793,0,False,True,True,True,True,False
12,machine,001 knn,009 bayesian selection,1919.0764150943394,0.8875041184115849,29.063112020492554,38,True,True,True,True,True,True
13,machine,001 knn,013 bayesian weighting,1586.2462264150945,0.9070145585379983,73.95792269706726,372,0.2522907424465381,0.305073763006156,0.172012074017336,0.9104009181521439,0.14164465767043982,0.21047268045259782
