,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13859105110168457,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9473684210526315,0.9473684210526315,0.13859105110168457,0,0.07456920251248743,0.02034571908061491,0.37847354998255817,0.5266115284243396
4,iris,001 knn,004 l1,0.9473684210526315,0.9473684210526315,0.011960983276367188,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.03187084197998047,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.03187084197998047,0,0.17910447761194026,0.29104477611940294,0.0,0.5298507462686567
7,iris,001 knn,006 forward selection,0.47368421052631576,0.47368421052631576,0.9739482402801514,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9473684210526315,0.9473684210526315,0.8359718322753906,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.47368421052631576,0.47368421052631576,0.8239402770996094,0,False,False,True,False
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,27.577799797058105,0,False,False,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.46664237976074,14,0.7274533687518229,0.8308791273392656,0.5065459642664002,0.027420221397965183
