,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,659756.1454243406,0.8137933244164134,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,314754.1853236934,0.9111651617319171,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,736943.6287821291,0.7920082682674132,0.006751060485839844,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,431594.6304391824,0.8781886278874791,0.006751060485839844,0,0.4044210755201525,0.5531887904404758,0.28992982366404474,0.03615782432667614,0.0744971423595428,0.039569726121923963,0.3282099933212825,0.6200286494469349,0.6223833694412674,0.09796989930962224,0.2618393337518845
4,bike,001 knn,003 feature importance selection,623048.3793639952,0.8241535630191181,0.2652933597564697,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,615867.6946426162,0.8261802079236864,0.2652933597564697,0,0.04877490578433517,0.2896685866505092,0.03988851855911273,0.003252641887770407,0.01526305819744129,0.004471313222267209,0.020331551154771126,0.30794357026465097,0.1680240996718858,0.07090180302234911,0.03147995158490696
6,bike,001 knn,004 l1,615867.6946426162,0.8261802079236864,0.007485151290893555,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1652124.4167172639,0.5337116638913174,0.04993867874145508,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,871388.6824613777,0.754063087054788,0.04993867874145508,0,0.4436860068259386,0.11994149195514381,0.3707865168539326,0.0,0.9800097513408094,0.03607996099463673,0.15602145294978065,0.9863214460185638,1.0,0.9970688812896922,1.0
9,bike,001 knn,006 forward selection,1209366.1526217703,0.6586738109151319,12.77613615989685,0,True,True,False,False,False,False,True,True,True,True,True
10,bike,001 knn,007 backward selection,872550.6792315993,0.7537351301920554,5.266529560089111,0,True,True,False,False,True,False,True,True,True,True,False
11,bike,001 knn,008 stepwise selection,872550.6792315993,0.7537351301920554,11.470707654953003,0,True,True,False,False,True,False,True,True,True,True,False
12,bike,001 knn,009 bayesian selection,777052.2757075154,0.7806881799924817,31.684582233428955,187,True,True,True,False,True,False,True,True,False,True,True
13,bike,001 knn,013 bayesian weighting,385039.4823669299,0.8913281483208358,83.3197033405304,288,0.7666729665939526,0.5395784458642908,0.43199752497964505,0.902752425462302,0.5191500736312736,0.6691595290358908,0.6665502571774438,0.019945044967768336,0.15504300943951843,0.9538115232062885,0.6750935184038027
