,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,17.158762136601474,0.06277919002200738,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,12.538045023217272,0.31516524218642383,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,17.158762136601474,0.06277919002200738,0.03962969779968262,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,16.856039620582557,0.07931405654694301,0.03962969779968262,0,0.0271548574233335,0.1031646604886532,0.14450433416440162,0.08137363404064918,0.12657475918600314,0.07891693844933806,0.22087450935914557,0.15511747429965567,0.08219134555568144,0.13160436961596716,0.01128580124078201,0.003565641573042517,0.0985933697353254,0.06867687431702307,0.3716536457767613,0.07569465547510248,0.05661460223902032,0.11821526137117883,0.006167127384522788,0.03775836398115905,0.20605887626926372,,0.07323155736207812,0.04895158086545049,0.0027208865210890587,0.1725081625989558,0.04624212581315093,0.03449033076184773,0.05342725511057302,0.03494763608275363
4,student,001 knn,003 feature importance selection,19.621170150256024,-0.0717188591193576,0.20898103713989258,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,17.404208287864797,0.049372789323538724,0.20898103713989258,0,0.012069205645003559,0.020309868421298807,0.0454752538748541,0.009080341574242009,0.016937856583589584,0.011600228142288798,0.046659680624664746,0.024578163845082667,0.008402737230852561,0.014192150810627016,0.00725835199883857,0.008798535456900618,0.038817611874859756,0.03565274156207616,0.15133043269678487,0.027666317041025897,0.015972322480805014,0.013440196859944055,0.01906143514796262,0.016532673773086173,0.01654134611755934,0.0,0.013645480032391423,0.03863745725404729,0.045168712441127905,0.07299208433187028,0.010726397682326028,0.035163732658492874,0.04553595531782226,0.17775272851957516
6,student,001 knn,004 l1,18.70553177201377,-0.021706198784577246,0.01712942123413086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,16.946109292369677,0.07439440266545994,0.031533002853393555,0,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,17.517473908055628,0.04318616027344713,0.031533002853393555,0,0.13470319634703198,0.504566210045662,0.39144736842105265,0.34018264840182644,0.408675799086758,0.15981735159817356,0.125,0.18092105263157895,0.1643835616438356,0.06621004566210043,0.34931506849315064,0.4748858447488584,0.7579908675799087,0.009868421052631578,0.504566210045662,0.1461187214611872,0.45662100456621,0.5136986301369864,0.5570776255707763,0.33333333333333337,0.029680365296803624,0.0,0.44063926940639264,0.24013157894736842,0.4769736842105263,0.5723684210526315,0.5844748858447488,0.26973684210526316,0.4243421052631579,1.0
9,student,001 knn,006 forward selection,16.40177397241109,0.10412629039779153,17.32288122177124,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,17.796244998461066,0.027959533488353117,13.29111361503601,0,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
11,student,001 knn,008 stepwise selection,18.109376311592378,0.010856132870869617,13.901081085205078,0,True,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,True,True,True,True,False,False
12,student,001 knn,009 bayesian selection,13.865636979210388,0.2426514560280375,42.137545347213745,127,True,True,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True
13,student,001 knn,013 bayesian weighting,12.502084557486219,0.31712942215181605,111.53054285049438,480,0.5650884061936867,0.8475658185638387,0.4058982798581269,0.04906572290557742,0.5749673700141573,0.44080868268063983,0.8159517880279475,0.6342107049435912,0.5772194569441013,0.05466202072019293,0.2889164549915691,0.7140826203756254,0.30831906510041174,0.7915400065562803,0.08833883957045305,0.18303043894385132,0.0007342866546660304,0.731494543445555,0.9228108364678016,0.791301847346727,0.33587573226851786,0.8749104655359734,0.08745885485592036,0.8396013528578947,0.5242045261499673,0.10887581222096766,0.9175309351765621,0.47103474015753016,0.619882559003178,0.9241237806342856
