,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.8522727272727273,0.8522727272727273,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.7159090909090909,0.715909090909091,0.17097020149230957,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8409090909090909,0.8409090909090909,0.17097020149230957,0,0.023362162896188136,0.0,0.07656852450921757,0.04202298788803848,0.12590925301944264,0.045587563907862,0.08105864927542727,0.028261686809715303,0.017321681827206697,0.021054648271830966,0.009440011350368224,0.02286664432642187,0.020920207675903656,0.03513283378682753,0.01009144537603754,0.02401102336425274,0.012002219732311687,0.013852415613170202,0.009893059326221176,0.009309291209223858,0.020774747931628267,0.020601367181854336,0.01079141475679485,0.026393270040765165,0.015932070768903392,0.01630126280276045,0.11251411511527466,0.03920386812802348,0.022391922145757293,0.006726115476357557,0.020368745163959416,0.015226122548194046,0.028236709959786582,0.015871957814272954
4,ionosphere,001 knn,004 l1,0.8636363636363636,0.8636363636363636,0.0076830387115478516,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8522727272727273,0.8522727272727273,0.0464780330657959,0,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,True,True
6,ionosphere,001 knn,012 relieff weighting,0.8863636363636364,0.8863636363636365,0.0464780330657959,0,1.0,0.9786910197869102,0.07836456558773419,0.020442930153321992,0.17035775127768316,0.08177172061328786,0.22827938671209536,0.07836456558773419,0.14310051107325383,0.061328790459965976,0.04429301533219765,0.061328790459965976,0.040885860306643984,0.0,0.13969335604770017,0.06473594548551964,0.11584327086882451,0.04429301533219765,0.05110732538330498,0.054514480408858645,0.054514480408858645,0.040885860306643984,0.017035775127768327,0.027257240204429323,0.030664395229982988,0.023850085178875657,0.08177172061328786,0.0,0.013628620102214661,0.03407155025553665,0.0034071550255536653,0.023850085178875657,0.047700170357751315,0.08177172061328786
7,ionosphere,001 knn,006 forward selection,0.8863636363636364,0.8863636363636365,20.262314558029175,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.875,0.875,19.459556579589844,0,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.8977272727272727,0.8977272727272727,16.440529823303223,0,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,True
10,ionosphere,001 knn,009 bayesian selection,0.9318181818181818,0.9318181818181818,44.73882031440735,0,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True
11,ionosphere,001 knn,013 bayesian weighting,0.9318181818181818,0.9318181818181818,118.36043500900269,39,0.1379339588487057,0.3009641808341472,0.32327368188556455,0.21121745993043414,0.96497586805941,0.33341816101279176,0.5751360635499696,0.9627828196844064,0.685729981469857,0.836021527908892,0.23800360702483592,0.06540666680400664,0.303715962362003,0.9304463276739965,0.35297158159160147,0.03660194352569276,0.8162410311693867,0.11797283244938007,0.37480097038513616,0.9474601980527667,0.235769592633424,0.958965110095107,0.8023973831864548,0.16150571404187708,0.545337049063887,0.24742011711070216,0.046114021920826476,0.7381752144895578,0.08098951464395315,0.9342217952641533,0.0026770567934615297,0.04873180284062145,0.6963099731493508,0.3355468418625807
