,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,793323.6411657558,0.7959687876282223,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,459435.2836017112,0.8818399792272887,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,967514.9372976117,0.7511693394708868,0.021489858627319336,0,True,True,True,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,671151.1463856845,0.8273897625431177,0.021489858627319336,0,0.4126965047282884,0.5720047873481393,0.24735512108257007,0.08022214783990217,0.060010174896784584,0.0670043513411972,0.2902516000250709,0.6145534318341564,0.6168786993273598,0.09602099557269668,0.2530531935425675
4,bike,001 knn,003 feature importance selection,679237.1741845444,0.8253101547141503,0.26514458656311035,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,883937.271954901,0.7726642899579518,0.26514458656311035,0,0.07111386727015521,0.285921476472113,0.03376033788425305,0.0028523950947906113,0.014079616846948495,0.004593866894516602,0.017578193287519354,0.34335475549549666,0.13228212140891307,0.05165746639813149,0.04280590294716255
6,bike,001 knn,004 l1,883937.271954901,0.7726642899579518,0.00748753547668457,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,2026308.6768746206,0.478863108913957,0.07319211959838867,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1416431.9402491064,0.6357144663097818,0.07319211959838867,0,0.4360097323600973,0.09440389294403895,0.30900243309002434,0.0,0.03941605839416058,0.04963503649635037,0.15474452554744522,0.9931873479318735,1.0,0.9951338199513382,0.9961070559610705
9,bike,001 knn,006 forward selection,857639.0526588748,0.7794278064949133,5.119074106216431,0,True,True,False,False,False,False,False,False,True,False,False
10,bike,001 knn,007 backward selection,1424313.7505523511,0.6336873802273699,5.219448089599609,0,True,True,False,False,False,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1435292.0191551982,0.6308639304566175,6.384747266769409,0,True,True,False,False,False,False,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,830300.0412323753,0.7864589995124287,31.812379598617554,69,True,True,False,True,True,True,False,False,True,True,True
13,bike,001 knn,013 bayesian weighting,623635.6172417863,0.8396100601803722,82.71790146827698,469,0.08993400492764511,0.9890356495981621,0.5844221852691943,0.6763998890152371,0.32394755788027385,0.2899474793284783,0.8488178099856648,0.017664069420985692,0.05866186871474712,0.8936792357973045,0.13023694929152418
