,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,17.539938771653546,0.746271238471374,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,14.075718922646562,0.7963838542218885,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,19.233288818897645,0.7217756221573621,0.02435469627380371,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,14.473295118110233,0.7906326074814332,0.02435469627380371,0,0.37662772744823886,0.34317039203404454,0.45789437806939964,0.1793195786693842,0.4075788558680613,0.6960277575127103,0.3418035321206559,0.22071536135230915,0.36619324739002934,0.4428462342632386,0.4797186937058971,0.34859857908627667,0.731060272730863
4,boston,001 knn,003 feature importance selection,15.160152062992124,0.7806966912709463,0.2655067443847656,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,17.225162078740155,0.7508247264561819,0.2655067443847656,0,0.03849041874911129,0.0014822937514112383,0.005439623303772481,0.0007753902189877607,0.017703831958326362,0.43521350121505054,0.01401707119580519,0.07549978861732795,0.00372073297616943,0.013420130103838161,0.011664694288996075,0.011499980896811163,0.37107254272439233
6,boston,001 knn,004 l1,17.31177839370079,0.7495717545610547,0.016756534576416016,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,17.21052812598425,0.7510364178855172,0.03453946113586426,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,17.2192705511811,0.7509099519527206,0.03453946113586426,0,1.0,0.416058394160584,0.8627737226277372,0.0,0.2947976878612717,1.0,0.9378612716763006,0.9450867052023122,0.6978102189781021,0.8613138686131387,0.8102189781021898,0.8092485549132948,1.0
9,boston,001 knn,006 forward selection,23.110223244094488,0.6656927712968654,3.0054521560668945,0,False,False,False,False,False,False,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,17.360888944881896,0.7488613325070559,8.841709852218628,0,True,False,False,False,False,True,False,False,False,True,True,True,True
11,boston,001 knn,008 stepwise selection,17.35688768503937,0.7489192138211025,8.989972114562988,0,False,False,False,False,False,True,False,False,False,True,True,True,True
12,boston,001 knn,009 bayesian selection,17.155153637795273,0.7518374526263669,33.03976821899414,170,True,False,False,True,False,True,False,True,False,True,False,False,True
13,boston,001 knn,013 bayesian weighting,12.693172157480316,0.8163834610077434,84.80620384216309,212,0.9506701838209407,0.6603306672968816,0.8570729941963746,0.8876836314344851,0.2905061066834198,0.05613309234315483,0.6320592198649045,0.27510982307201987,0.7427876012937589,0.13828292455391966,0.5187600500781415,0.5245964991185507,0.16220578353944248
