,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,28.086101039370078,0.6792190731360793,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,12.83588099692672,0.8533970308823795,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,28.59823735433071,0.6733697898352944,0.011433124542236328,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,23.330623748031496,0.7335329991259336,0.011433124542236328,0,0.39631733379066647,0.3999395482426808,0.46440107904294403,0.23749726705735835,0.46108746316270305,0.7079093148046823,0.4176323957801036,0.28819500939090115,0.3755118868125,0.4431584498160854,0.5228698115061551,0.3148773940169273,0.7427102145463077
4,boston,001 knn,003 feature importance selection,23.99156963779527,0.7259841109827156,0.2697000503540039,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,25.09768907086614,0.7133507441631173,0.2697000503540039,0,0.03368992642412264,0.0010278512400584254,0.0075162658906641425,0.0007214678406726314,0.0211702522807725,0.3643124117554729,0.012390685716111776,0.061958063835109205,0.004135551863874197,0.008167594569408755,0.01625763330873323,0.008946904002247685,0.4597053912727519
6,boston,001 knn,004 l1,25.24603968503937,0.7116563812663729,0.0066258907318115234,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,25.06539955905511,0.7137195336762008,0.035820960998535156,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,25.091917858267713,0.7134166591480365,0.035820960998535156,0,1.0,0.37080291970802914,0.7927007299270072,0.0,0.19225251076040173,0.9928263988522238,0.9540889526542324,0.921090387374462,0.6262773722627737,0.7897810218978102,0.7678832116788321,0.8235294117647058,0.9971305595408895
9,boston,001 knn,006 forward selection,25.17123363779527,0.7125107666129311,6.036667346954346,0,False,False,False,False,False,True,False,False,False,False,False,True,True
10,boston,001 knn,007 backward selection,25.073078299212604,0.7136318321692734,9.84803819656372,0,True,False,False,False,False,True,False,False,False,False,False,True,True
11,boston,001 knn,008 stepwise selection,25.073078299212604,0.7136318321692734,10.519782304763794,0,True,False,False,False,False,True,False,False,False,False,False,True,True
12,boston,001 knn,009 bayesian selection,25.052623748031497,0.7138654505656918,32.98315644264221,107,True,False,True,True,False,True,True,False,True,False,True,True,True
13,boston,001 knn,013 bayesian weighting,19.34659867716535,0.7790359065280713,85.07484674453735,445,0.5933352234194826,0.6742367625845532,0.8702350726169825,0.6433133122493084,0.9576913455181211,0.01821964868133886,0.2320841266445723,0.15254714965736763,0.47038217553340084,0.5903641865432523,0.5649967500951606,0.0169212683212702,0.03218048016684827
