,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,1031198.0932756527,0.7267408002080415,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,657388.9974612239,0.8257972036898711,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,1108193.8106532078,0.7063375544541977,0.02164292335510254,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,891080.8129553734,0.7638707523937756,0.02164292335510254,0,0.44577336868919404,0.5626906427448323,0.3218843764993026,0.061483713604785085,0.052131316106102575,0.08081188897656334,0.28503423014347073,0.6464429689730598,0.6577897581551442,0.10912043961458535,0.23915341585644662
4,bike,001 knn,003 feature importance selection,917304.1274370913,0.7569217849956642,0.2660520076751709,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,1026791.5367924845,0.7279085022298748,0.2660520076751709,0,0.07650947522902483,0.27764552549934535,0.028520873486941316,0.003568275028141202,0.010513429441579411,0.004491641004489455,0.008556921613389555,0.2570268535352136,0.24086892186585812,0.066428052628903,0.025870030667114213
6,bike,001 knn,004 l1,1026791.5367924845,0.7279085022298748,0.00995635986328125,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,2131714.633888215,0.4351127694672836,0.07048726081848145,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1512424.6127470823,0.5992196435195947,0.07048726081848145,0,0.4700729927007299,0.10705596107055959,0.3372262773722628,0.0,0.07931873479318735,0.04963503649635037,0.11289537712895381,0.9990267639902677,0.9990267639902677,1.0,0.997080291970803
9,bike,001 knn,006 forward selection,1886243.5049205627,0.5001606440814181,11.465207815170288,0,True,True,False,False,False,False,True,True,True,False,False
10,bike,001 knn,007 backward selection,1537269.7477779468,0.5926358825899259,4.426609992980957,0,True,True,False,True,False,True,True,True,True,False,True
11,bike,001 knn,008 stepwise selection,1553419.0396132697,0.5883564501579776,7.747816324234009,0,True,True,False,False,False,True,True,True,True,False,False
12,bike,001 knn,009 bayesian selection,1303820.9439342576,0.6544979377534278,31.816600561141968,109,True,True,True,False,False,True,False,True,False,False,False
13,bike,001 knn,013 bayesian weighting,799342.5665772785,0.7881806497443078,82.89803266525269,398,0.1339474778308503,0.21676038832200192,0.36642975931586375,0.36866487293405725,0.6639252978574142,0.6960238817182709,0.8446287016375923,0.028225781842804255,0.036415769447233653,0.9422530149192029,0.6139631251285271
