,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9736842105263158,0.9736842105263158,0.13963627815246582,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13963627815246582,0,0.08685279553814863,0.029377966604163336,0.4192199047056826,0.46454933315200536
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.0037169456481933594,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.010703325271606445,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.010703325271606445,0,0.032786885245901676,0.24590163934426235,0.0,0.5327868852459017
7,iris,001 knn,006 forward selection,0.5,0.5,0.9315459728240967,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8375887870788574,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,0.8255376815795898,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.98815083503723,4,False,True,False,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.58345675468445,0,0.6488853551758821,0.11450743467863866,0.5657630612362305,0.025546153306558295
