,dataset,base,method,PM1,PM2,Time,TriesToOpt,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences
0,student,001 knn,000 all,19.29485995690982,0.06878675958167246,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,student,000 rf,000 all,13.381727093074634,0.3541678210381013,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,student,001 knn,002 intercorrelation,19.29485995690982,0.06878675958167246,0.04071545600891113,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3,student,001 knn,010 correlation weighting,16.928817258457148,0.18297728975990268,0.04071545600891113,0,0.06354530363745582,0.09120109227835618,0.17609844667217012,0.11856051001368237,0.06351808529553327,0.08472045732442499,0.22513434094065513,0.1637399560910681,0.060270468542200285,0.11273681359725753,0.02596118671103341,0.008501653930153086,0.15551189357371487,0.09549470367473525,0.34513962329382997,0.08839327130724216,0.03605675397722892,0.10114628241023621,0.032510013068013814,0.07728656635613441,0.17569872909176534,,0.14069132386221997,0.09865825208852233,0.03758077655140215,0.12506067410721233,0.01898984678846798,0.005373902849815587,0.05083849827192554,0.07217598600173582
4,student,001 knn,003 feature importance selection,20.909398696102297,-0.009134503099787139,0.20866107940673828,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
5,student,001 knn,011 feature importance weighting,16.608075211953327,0.1984570206898113,0.20866107940673828,0,0.007058911584522954,0.014416168301025701,0.04977246387778158,0.011883096725890307,0.019867740544821377,0.009901965944344305,0.042167398172733093,0.02700210500419193,0.008782663784038984,0.01891112843344126,0.011046294612655834,0.011734372947470019,0.04577530088636541,0.04052718779331639,0.1283885563822113,0.03250478556413282,0.011705979933059003,0.012773894881931426,0.01893159133134555,0.018713051690931147,0.019664892088693514,0.0,0.019262871374866354,0.03547907477214792,0.044380642832901385,0.056678104236072946,0.014114503703617104,0.035615081209519554,0.049643354396867394,0.18329681698910338
6,student,001 knn,004 l1,17.738101233946107,0.143919429017886,0.017159700393676758,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,student,001 knn,005 relieff selection,17.366462408013653,0.16185555273864338,0.03263688087463379,0,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True
8,student,001 knn,012 relieff weighting,15.904530065194884,0.2324116882726095,0.03263688087463379,0,0.1567328918322296,0.4724061810154525,0.5482758620689655,0.33333333333333337,0.41721854304635764,0.1545253863134658,0.02413793103448276,0.43448275862068964,0.16335540838852092,0.052980132450331174,0.3200883002207505,0.4017660044150111,0.7461368653421634,0.07931034482758621,0.35982339955849885,0.14348785871964675,0.45695364238410596,0.5562913907284768,0.5584988962472406,0.3068432671081678,0.04415011037527594,0.0,0.42384105960264906,0.2,0.3103448275862069,0.46206896551724136,0.609271523178808,0.4241379310344828,0.3586206896551724,1.0
9,student,001 knn,006 forward selection,15.519292649486554,0.2510041104520545,13.85239315032959,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10,student,001 knn,007 backward selection,15.932538683231204,0.2310599295130492,13.3100905418396,0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
11,student,001 knn,008 stepwise selection,18.21435966311313,0.12093412847195795,13.883292436599731,0,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False
12,student,001 knn,009 bayesian selection,14.461260807521196,0.3020671014363191,41.87616944313049,108,True,True,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,True
13,student,001 knn,013 bayesian weighting,12.88287305184812,0.37824363652801685,111.60517644882202,466,0.41268030824944374,0.38543790151691304,0.18876976851378624,0.0011853174748940225,0.09133999797810395,0.7917957991824501,0.06006081676797542,0.27899021101348775,0.45784441583836805,0.19386842253838446,0.4013686700765004,0.05482634269429572,0.08895626786537028,0.3504843983064697,0.12342836394030252,0.9724974262604853,0.6528943358196251,0.9316960126156845,0.3957920632265642,0.6361267706518016,0.3191392956672668,0.7911567340285811,0.09903103513172938,0.6671612475520384,0.8421993708049003,0.16673702346090657,0.4689981167465068,0.4785073468510347,0.8247748981887597,0.9214479581502526
