,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,41.21058481889765,0.6092326970536572,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,19.998784926959686,0.8103673781273689,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,40.95807571653544,0.6116270406751589,0.02109384536743164,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,32.891490519685036,0.6881160726850775,0.02109384536743164,0,0.3682213000267416,0.4090019192213231,0.508889707425692,0.13558436997425755,0.4457596833180264,0.7069601409234557,0.42358129502314706,0.29064944479674487,0.38124132452867915,0.4719409131871933,0.5438941990024614,0.27927422494907184,0.723791466912227
4,boston,001 knn,003 feature importance selection,31.064074960629924,0.7054440056060074,0.27118754386901855,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,38.992286740157475,0.6302670590062895,0.27118754386901855,0,0.03291209050280648,0.0015560475048541924,0.004904120110113579,0.0017056689984327003,0.02042376591552283,0.6448769111846997,0.013070109378468536,0.04157476040914999,0.004681703625828638,0.014161021982340987,0.019447109129299086,0.011550262894448927,0.18913642836403433
6,boston,001 knn,004 l1,39.01365631496063,0.6300644282708212,0.006633758544921875,0,True,False,False,False,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,38.847201889763774,0.6316427836152916,0.06431269645690918,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,38.9286596535433,0.6308703842233381,0.06431269645690918,0,1.0,0.4145985401459854,0.8671532846715329,0.0,0.2514450867052023,0.9942196531791907,0.9841040462427746,0.9205202312138728,0.6934306569343065,0.8642335766423358,0.8233576642335767,0.8092485549132948,0.9971098265895953
9,boston,001 knn,006 forward selection,38.972266834645666,0.6304568918979234,6.026851654052734,0,True,False,False,False,False,True,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,38.77756182677165,0.6323031251200781,8.14406704902649,0,False,False,True,True,True,True,False,True,False,False,False,True,True
11,boston,001 knn,008 stepwise selection,38.750183433070866,0.632562732721195,7.583059072494507,0,False,False,True,True,True,True,False,False,False,False,False,True,True
12,boston,001 knn,009 bayesian selection,26.717860661417326,0.7466557100065557,33.36041784286499,107,True,True,True,False,True,False,True,True,False,True,True,True,True
13,boston,001 knn,013 bayesian weighting,23.460476724409453,0.7775428993371378,85.52295565605164,393,0.9970447748038017,0.8970210810513649,0.9968885154740382,0.25183126529721905,0.76431600991445,0.031146587515248694,0.6342009875768524,0.8605452153192803,0.2955634558717546,0.6017969253101063,0.08449742693436084,0.31135719371437093,0.5457693435428664
