,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,796885.845383863,0.7732166827502476,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,495918.51818210166,0.8588680583418529,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,1002897.8651799568,0.7145883490769666,0.02263808250427246,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,709762.5166632936,0.798010845692838,0.02263808250427246,0,0.3929358241612901,0.5895763921170937,0.24458618967973175,0.08659159202928259,0.038840209216086,0.06781034133531402,0.3155738556572632,0.6134231880913497,0.6230984504350128,0.08878746470263588,0.2690487329866461
4,bike,001 knn,003 feature importance selection,807712.4708814005,0.770135566352993,0.2373979091644287,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,860713.4079344599,0.7550521909964535,0.2373979091644287,0,0.06140230787454935,0.30509453347348564,0.02498243034722432,0.002230867843908154,0.01440022375603873,0.004433301120919327,0.02928260791221633,0.24532545120930174,0.2327615789044789,0.04796322808697508,0.03212346947090248
6,bike,001 knn,004 l1,890743.3935606827,0.7465060487896025,0.007848978042602539,0,True,True,True,True,True,True,True,False,True,True,True
7,bike,001 knn,005 relieff selection,1702168.0799939283,0.515585167017597,0.07443785667419434,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1069270.0746306416,0.6956996840070393,0.07443785667419434,0,0.46812652068126526,0.11386861313868613,0.30608272506082723,0.0,0.031630170316301706,0.04379562043795615,0.15961070559610702,0.9922141119221412,1.0,0.9980535279805353,0.9980535279805353
9,bike,001 knn,006 forward selection,1307977.075376948,0.6277667852191211,10.185367584228516,0,True,True,False,False,False,False,True,False,True,False,False
10,bike,001 knn,007 backward selection,1072729.2268645011,0.6947152544014554,4.443185329437256,0,True,True,False,False,True,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1072729.2268645011,0.6947152544014554,10.237031698226929,0,True,True,False,False,True,False,True,True,True,True,True
12,bike,001 knn,009 bayesian selection,972141.6578965122,0.7233411644948394,31.940014839172363,36,True,True,False,False,True,True,True,True,False,True,True
13,bike,001 knn,013 bayesian weighting,632711.4911075692,0.8199385625348976,83.39779019355774,499,0.2097717762237822,0.26456464521572876,0.9428510783124269,0.2516565447668122,0.9366980801777162,0.1595981869446281,0.3049563172162112,0.03322656966229434,0.0572877492600599,0.9831260224990026,0.1514977274225982
