,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,6689.604528301887,0.6346035386664848,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1441.7651737867589,0.9212485745088864,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,6689.604528301887,0.6346035386664848,0.01612567901611328,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,5205.414716981131,0.7156722629400145,0.01612567901611328,0,0.32933452587812134,0.8253105545497689,0.8600388200912733,0.6567626875361963,0.6379832343425192,0.5511628500451233
4,machine,001 knn,003 feature importance selection,8591.996226415093,0.5306919858056349,0.15626835823059082,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,4620.302641509434,0.7476319820768256,0.15626835823059082,0,0.13179761605303483,0.14832354054186547,0.46998572244656284,0.08641065382408562,0.08041029076283354,0.08307217637161775
6,machine,001 knn,004 l1,4620.302641509434,0.7476319820768256,0.004672050476074219,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,6947.279056603773,0.6205289606523503,0.021877765655517578,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,4515.751509433962,0.75334272529448,0.021877765655517578,0,1.0,0.4084507042253521,0.38591549295774646,0.4309859154929577,0.0647887323943662,1.0
9,machine,001 knn,006 forward selection,3812.2316981132076,0.7917700566033876,4.147725820541382,0,True,False,True,True,True,False
10,machine,001 knn,007 backward selection,3810.582452830189,0.791860140910724,1.7290940284729004,0,True,False,True,True,True,False
11,machine,001 knn,008 stepwise selection,15512.735283018865,0.15267060197091786,1.3919546604156494,0,True,False,False,False,True,False
12,machine,001 knn,009 bayesian selection,3810.582452830189,0.791860140910724,29.350557804107666,9,True,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,3001.2237735849067,0.8360685535447762,74.17337346076965,351,0.884714567577555,0.08341258065547136,0.039537618164390796,0.5691637037591486,0.29009545332600933,0.13133193590092382
