,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,2.497855753841635,-0.06115351354167409,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,2.4638169714364233,-0.04669296132987455,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,2.424706179563602,-0.030077688750818954,0.006711483001708984,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,2.5665508372677746,-0.09033695579152168,0.006711483001708984,0,0.02398068011632887,0.00487623700724521,0.12558393315718677,0.013210852019775352,0.04580489413584587,0.08562498557802142,0.07167407224506829,0.013728117362488586,0.037869293312504514,0.042176133081371546,0.05802537989224023,0.03608396540266151
4,fire,001 knn,003 feature importance selection,2.447622665705675,-0.03981320280133582,0.24199223518371582,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,2.457184062551781,-0.04387513065365778,0.24199223518371582,0,0.090135794651316,0.06202192299334849,0.03592231715691,0.04704072303963716,0.08538420362427532,0.11987635721900884,0.08581227336183221,0.08366421415784225,0.17391978051620693,0.11149315128970289,0.10303778088125967,0.0016914811086602703
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,2.422408361687751,-0.029101516484390855,0.03223729133605957,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,2.5373233262671864,-0.07792035569655953,0.03223729133605957,0,0.2620320855614973,0.870026525198939,0.7294429708222812,0.232620320855615,0.7486631016042781,0.7914438502673797,0.7914438502673797,0.6951871657754011,1.0,0.9117647058823529,0.6122994652406417,0.0
9,fire,001 knn,006 forward selection,2.4666236332494473,-0.047885303617708264,2.7849857807159424,0,False,False,False,False,False,False,False,False,False,False,False,True
10,fire,001 knn,007 backward selection,2.542231111091973,-0.08000530920218885,3.841200590133667,0,True,False,True,True,False,True,True,True,True,True,True,True
11,fire,001 knn,008 stepwise selection,2.4846587384448218,-0.055547081210642446,2.802069664001465,0,True,True,False,True,False,False,True,True,False,True,False,True
12,fire,001 knn,009 bayesian selection,2.3511437525708017,0.0011735265157180041,32.87550449371338,46,True,False,False,False,True,False,False,False,True,False,False,False
13,fire,001 knn,013 bayesian weighting,2.2717245536745287,0.034912849461741224,83.90181422233582,363,0.45896185728831534,0.001427708050958404,0.9002061898667928,0.11518474732329433,0.5258438806516033,0.17854036362163483,0.03428954965382721,0.6731170859395623,0.8875376256832783,0.023448012885243688,0.4416960561205429,0.772116580629082
