,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.9111111111111111,0.9111111111111111,0.14484882354736328,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9333333333333333,0.9333333333333333,0.14484882354736328,0,0.09179046953039566,0.0218965496658471,0.012850315816731482,0.02338982753008448,0.031522995218791025,0.058616265311140926,0.18833094801451808,0.011952144591419014,0.024315832817572835,0.13496735728418316,0.09172044709235591,0.13115404324354338,0.17749280388341696
4,wine,001 knn,004 l1,0.9555555555555556,0.9555555555555556,0.0038671493530273438,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.8888888888888888,0.8888888888888888,0.03674769401550293,0,False,False,True,True,True,True,False,True,True,False,True,True,True
6,wine,001 knn,012 relieff weighting,0.9111111111111111,0.9111111111111111,0.03674769401550293,0,0.00936768149882905,0.00936768149882905,0.042154566744730726,0.07962529274004682,0.07494145199063229,0.04683840749414525,0.014051522248243575,0.09836065573770492,0.07494145199063229,0.0,0.042154566744730726,0.042154566744730726,0.0187353629976581
7,wine,001 knn,006 forward selection,0.8666666666666667,0.8666666666666667,4.638811826705933,0,True,False,False,False,False,False,True,False,False,False,False,False,False
8,wine,001 knn,007 backward selection,0.9333333333333333,0.9333333333333333,2.9755005836486816,0,True,True,True,True,False,True,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.8666666666666667,0.8666666666666667,3.0586228370666504,0,False,False,False,False,True,True,True,False,False,False,True,False,True
10,wine,001 knn,009 bayesian selection,0.9555555555555556,0.9555555555555556,33.18462896347046,71,True,True,False,True,False,False,True,True,True,True,True,True,True
11,wine,001 knn,013 bayesian weighting,0.9555555555555556,0.9555555555555556,85.44837260246277,95,0.3666762553259219,0.219477694569377,0.009709015119520034,0.6420714841840593,0.3937913065099393,0.44068726745125364,0.5336675194680989,0.3689801779672281,0.12199492825044661,0.7864887748471884,0.31168291378996676,0.4162635661101024,0.782197577215704
