,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,952.2554716981131,0.885330900729781,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,859.5115847011266,0.8964989730599917,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,952.2554716981131,0.885330900729781,0.01616501808166504,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,706.8864150943398,0.9148778548253705,0.01616501808166504,0,0.3286628233784068,0.7865665617866784,0.8764522856012975,0.6443424724150373,0.5910137452568786,0.668504683820178
4,machine,001 knn,003 feature importance selection,1247.8083018867924,0.8497408959130442,0.12653136253356934,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,1699.5467924528305,0.7953432606581662,0.12653136253356934,0,0.02475762290916925,0.044661216695079234,0.6827963164277219,0.10194202662906243,0.07806399574715053,0.06777882159181672
6,machine,001 knn,004 l1,1699.5467924528305,0.7953432606581662,0.006483793258666992,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,1557.0858490566038,0.8124981823634727,0.03585982322692871,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,1726.6500000000005,0.7920795352303399,0.03585982322692871,0,1.0,0.4380165289256198,0.1790633608815427,0.3939393939393939,0.1790633608815427,0.9504132231404959
9,machine,001 knn,006 forward selection,1823.9586792452835,0.7803617778302872,2.756518602371216,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,1461.3883018867919,0.824021929784701,2.070634126663208,0,True,False,True,True,False,False
11,machine,001 knn,008 stepwise selection,1821.6101886792455,0.7806445793534666,2.7838327884674072,0,False,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,1197.2709433962264,0.8558265247698418,29.176228046417236,9,False,True,True,True,False,False
13,machine,001 knn,013 bayesian weighting,411.5205660377359,0.9504453436696264,74.02159404754639,279,0.7322071742680433,0.9006203475459181,0.042167268842539254,0.3011254574618959,0.48784103433116016,3.2321209384434464e-05
