,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,21.483289952755904,0.7434939687293945,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,9.190949640693999,0.8902619654100052,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,21.30542488188976,0.7456176408266325,0.006760120391845703,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,14.599126677165355,0.8256894520247294,0.006760120391845703,0,0.3788407394987385,0.35641276821794887,0.5102306939229783,0.1523261473650089,0.4401446877906783,0.6622190000885729,0.3965853340633795,0.27842080505461836,0.3572247914756438,0.4565026681830026,0.46815015391021814,0.34331336387956524,0.7400762471709812
4,boston,001 knn,003 feature importance selection,12.8910848503937,0.8460831175756237,0.2701549530029297,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,13.101044409448816,0.8435762439385324,0.2701549530029297,0,0.03850068572317773,0.0009394072596801425,0.00523164373909083,0.000986342135367255,0.027358589096760987,0.36205559152123407,0.013300483141706582,0.07072345322983845,0.005238708378739516,0.01690571909226705,0.012396402815130473,0.016153705706370813,0.43020926816063626
6,boston,001 knn,004 l1,13.438753133858269,0.8395440717333336,0.0065288543701171875,0,False,False,False,True,False,True,False,False,False,False,True,True,True
7,boston,001 knn,005 relieff selection,13.12029266141732,0.8433464237977534,0.03698921203613281,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,13.12512579527559,0.8432887171807822,0.03698921203613281,0,1.0,0.39883551673944684,0.8471615720524017,0.0,0.2077922077922078,1.0,0.950937950937951,0.9062049062049062,0.6666666666666667,0.8471615720524017,0.8282387190684134,0.8152958152958153,1.0
9,boston,001 knn,006 forward selection,13.310056440944884,0.8410806835841935,6.016693353652954,0,True,False,False,False,False,True,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,13.347410141732285,0.8406346881354836,6.376833200454712,0,False,False,True,True,True,True,False,False,True,True,True,True,True
11,boston,001 knn,008 stepwise selection,13.337877669291343,0.8407485038815541,4.5393030643463135,0,False,False,False,False,False,True,False,False,False,True,False,True,True
12,boston,001 knn,009 bayesian selection,13.091974299212598,0.8436845391756675,33.36306309700012,36,True,False,True,True,True,True,True,True,True,False,True,False,True
13,boston,001 knn,013 bayesian weighting,10.090986456692914,0.8795157122906269,84.87482023239136,400,0.8342438319710552,0.6599611128952851,0.08308336903895279,0.3879703305495413,0.8928612898700723,0.04720669344566036,0.8593707542591278,0.25367654170458515,0.8823663550146035,0.5942970398819698,0.8312819526475146,0.0003146240552046285,0.03193118377378627
