,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,3234.766981132075,0.6963141893964946,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,4280.5121685532085,0.5981377282235298,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,3234.766981132075,0.6963141893964946,0.01595473289489746,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,3402.6005660377364,0.680557667033103,0.01595473289489746,0,0.31116701081722464,0.8174273159291136,0.8975328548767063,0.7111128350238995,0.6539785910431157,0.6105165723541922
4,machine,001 knn,003 feature importance selection,2687.456603773585,0.7476966835821051,0.1268603801727295,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,5479.7116981132085,0.48555469416451447,0.1268603801727295,0,0.00911025738893257,0.09515101225625672,0.7107237213533834,0.052571825763789555,0.0847654351827485,0.04767774805488943
6,machine,001 knn,004 l1,5718.969433962264,0.4630927425376151,0.007505655288696289,0,True,True,True,True,False,True
7,machine,001 knn,005 relieff selection,4617.141698113208,0.5665343354123025,0.015990734100341797,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,5666.786226415093,0.46799179702169036,0.015990734100341797,0,1.0,0.33884297520661155,0.11294765840220386,0.36639118457300274,0.0,0.8181818181818182
9,machine,001 knn,006 forward selection,5833.175094339625,0.45237090731748764,5.568511247634888,0,False,True,True,False,True,True
10,machine,001 knn,007 backward selection,5878.980754716982,0.44807058856715265,1.7400217056274414,0,False,True,True,False,True,True
11,machine,001 knn,008 stepwise selection,5666.786226415093,0.46799179702169036,2.079322576522827,0,True,True,True,True,True,True
12,machine,001 knn,009 bayesian selection,4248.797358490566,0.6011151723047228,29.15351438522339,10,True,True,False,True,True,False
13,machine,001 knn,013 bayesian weighting,1645.9192452830187,0.8454781061179396,74.23673057556152,196,0.3426442530373795,0.0761824387748476,0.14110747844845503,0.8852501192783602,0.9970407353215669,0.07634534498799071
