,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,806711.3288892263,0.7909342565387603,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,412703.7852204722,0.8930444874188277,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,858524.3367823652,0.7775064978991767,0.021570682525634766,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,609162.3344506847,0.8421306708114861,0.021570682525634766,0,0.43059005215527185,0.5555764673051129,0.28738717279992154,0.028930303612808524,0.05308853136663821,0.04437146954255639,0.3260144610750016,0.615346461880312,0.6162206914645444,0.10677307053370501,0.24773169333517955
4,bike,001 knn,003 feature importance selection,631814.772153073,0.8362601089886094,0.2619140148162842,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,704157.2958535721,0.8175119608472758,0.2619140148162842,0,0.07683227892205144,0.29395459458862405,0.030528686632233147,0.002554665255232231,0.013694578498373943,0.0034960767689144008,0.027802159178463615,0.3575605986468082,0.09222926010706434,0.06525372780213742,0.03609337360009717
6,bike,001 knn,004 l1,704157.2958535721,0.8175119608472758,0.007269144058227539,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1756934.700048067,0.54467621052978,0.07530736923217773,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,953105.2573281387,0.7529950899605066,0.07530736923217773,0,0.47294002925402245,0.11311555338859092,0.3378839590443686,0.0,0.9839102876645539,0.04290589956118962,0.16772306192101416,0.9882983910287665,1.0,0.9970745977571916,0.9980497318381277
9,bike,001 knn,006 forward selection,1302801.4655982256,0.6623684988250778,11.527786016464233,0,True,True,False,False,False,False,True,True,True,True,False
10,bike,001 knn,007 backward selection,966326.100557411,0.7495688018696747,5.224371671676636,0,True,True,False,False,True,False,True,True,True,True,False
11,bike,001 knn,008 stepwise selection,966326.100557411,0.7495688018696747,11.458316802978516,0,True,True,False,False,True,False,True,True,True,True,False
12,bike,001 knn,009 bayesian selection,656757.5457439452,0.8297959881587442,31.65951704978943,129,True,True,True,False,True,True,True,False,True,True,False
13,bike,001 knn,013 bayesian weighting,461004.14515448967,0.8805270598119106,83.13776087760925,418,0.25846021194464336,0.29234871851913147,0.05753446191191461,0.16156399620647077,0.6717555027145812,0.4443403764896001,0.5656908829296443,0.0008168580556495203,0.2710067436838221,0.905175498801575,0.4041589029593007
