,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7738095238095238,0.7738095238095238,0.15124297142028809,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8214285714285714,0.8214285714285714,0.15124297142028809,0,0.22969007389436205,0.15516387876357401,0.02021571765452718,0.0023772099982112315,0.14777628812796045,0.23930411153643805,0.20547272002492697
4,ecoli,001 knn,004 l1,0.8214285714285714,0.8214285714285714,0.00742030143737793,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6785714285714286,0.6785714285714286,0.04404950141906738,0,False,False,True,True,True,True,True
6,ecoli,001 knn,012 relieff weighting,0.7619047619047619,0.7619047619047619,0.04404950141906738,0,0.015296367112810683,0.0,0.9826689774696707,1.0,0.03824091778202676,0.030592734225621365,0.0573613766730402
7,ecoli,001 knn,006 forward selection,0.7142857142857143,0.7142857142857143,3.355872631072998,0,True,False,False,False,True,False,True
8,ecoli,001 knn,007 backward selection,0.7142857142857143,0.7142857142857143,2.168318510055542,0,False,True,True,True,True,True,False
9,ecoli,001 knn,008 stepwise selection,0.6309523809523809,0.6309523809523809,2.545248031616211,0,False,True,True,True,True,False,True
10,ecoli,001 knn,009 bayesian selection,0.8214285714285714,0.8214285714285714,29.74051308631897,8,True,False,True,True,False,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8452380952380952,0.8452380952380952,76.21007895469666,115,0.5272433579597747,0.14346168192397665,0.13888878431640084,0.22575045262135257,0.2896296566799136,0.9981264070645215,0.024243876248990354
