,dataset,base,method,PM1,PM2,Time,TriesToOpt,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain
0,fire,001 knn,000 all,1.740656301393689,-0.06741686789685764,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
1,fire,000 rf,000 all,1.9737241781976247,-0.21034030595079,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True
2,fire,001 knn,002 intercorrelation,1.7394850947851275,-0.06669865276801801,0.00634002685546875,0,True,True,True,True,True,True,False,True,True,True,True,True
3,fire,001 knn,010 correlation weighting,1.6414403102115553,-0.006574975980503606,0.00634002685546875,0,0.04570452346775208,0.05180725965957504,0.10236606620157142,0.013140241728466886,0.0486666524817733,0.0531915550293733,0.05739018886964882,0.03383497823034861,0.02949591395467888,0.009182080628823884,0.05630884956776739,0.03630378757292212
4,fire,001 knn,003 feature importance selection,1.7713063005456189,-0.08621226482248812,0.24684882164001465,0,False,True,False,True,False,True,False,True,False,True,False,True
5,fire,001 knn,011 feature importance weighting,1.6570120354091138,-0.016123973174734463,0.24684882164001465,0,0.0929894502818974,0.06673933597161757,0.023376989384199586,0.053958306431030376,0.08508441837961067,0.10103437219429544,0.08647750152732904,0.09312028647898071,0.16789109253343196,0.11688276149022253,0.11166836151206042,0.0007771238153243428
6,fire,001 knn,004 l1,-1.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False
7,fire,001 knn,005 relieff selection,1.6775442742017044,-0.028714889603985716,0.04812455177307129,0,True,False,False,True,True,True,True,True,True,True,True,False
8,fire,001 knn,012 relieff weighting,1.6741437590395951,-0.026629603013710312,0.04812455177307129,0,0.3118279569892473,0.9413265306122449,0.7806122448979592,0.3575268817204301,0.8844086021505376,0.9032258064516129,0.9032258064516129,0.8333333333333334,1.0,0.9623655913978495,0.6989247311827957,0.0
9,fire,001 knn,006 forward selection,1.8960107238732011,-0.16268434311539037,2.796861171722412,0,False,False,False,False,False,False,False,False,False,False,True,False
10,fire,001 knn,007 backward selection,1.695926742124881,-0.03998750920100824,2.6742959022521973,0,True,True,True,True,True,False,True,True,True,True,True,True
11,fire,001 knn,008 stepwise selection,1.655728417357447,-0.015336824350932199,4.180884838104248,0,False,True,False,True,True,False,False,True,True,False,False,True
12,fire,001 knn,009 bayesian selection,1.6158158351820309,0.009138635520868799,33.037222146987915,15,True,False,False,False,True,False,False,False,False,False,True,False
13,fire,001 knn,013 bayesian weighting,1.4962052635568321,0.08248702809515096,83.87302041053772,391,0.30168621453562433,0.4107009668412827,0.7896772441800275,0.49908927364968536,0.023321775680660746,0.9129714142523717,0.6381358799925974,0.00016306448688224208,0.18881527393220496,0.6916254939722262,0.01901444530576624,0.2927723056730502
