,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5370370370370371,0.5370370370370371,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7222222222222222,0.7222222222222222,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5185185185185185,0.5185185185185185,0.1573505401611328,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.1573505401611328,0,0.13921128940768676,0.09503363662541515,0.14757021425198702,0.18968010230449367,0.08637261874683469,0.09932360771428157,0.1180398489880175,0.08334354113011039,0.041425140831173234
4,glass,001 knn,004 l1,0.5740740740740741,0.5740740740740741,0.0044078826904296875,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.6111111111111112,0.6111111111111112,0.014020442962646484,0,False,True,True,False,False,True,True,True,True
6,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.014020442962646484,0,0.03703703703703709,0.11111111111111116,0.13725490196078433,0.03703703703703709,0.0,0.4814814814814815,0.03703703703703709,0.5490196078431373,1.0
7,glass,001 knn,006 forward selection,0.5370370370370371,0.5370370370370371,5.293680191040039,0,False,False,False,True,False,True,True,False,False
8,glass,001 knn,007 backward selection,0.5555555555555556,0.5555555555555556,2.0242719650268555,0,True,False,True,True,True,True,True,True,True
9,glass,001 knn,008 stepwise selection,0.5370370370370371,0.5370370370370371,3.1794791221618652,0,False,False,True,True,False,False,True,False,True
10,glass,001 knn,009 bayesian selection,0.7037037037037037,0.7037037037037037,30.813998460769653,46,False,False,True,False,False,False,True,True,False
11,glass,001 knn,013 bayesian weighting,0.7037037037037037,0.7037037037037037,78.65067267417908,319,0.3835794019500167,0.4675395322527422,0.5464013337244747,0.47920858187786336,0.915659473804338,0.49062913890895365,0.5897871961410248,0.26215132456214596,0.07484433849621126
