,dataset,base,method,PM1,PM2,Time,TriesToOpt,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
0,ionosphere,001 knn,000 all,0.8522727272727273,0.8522727272727273,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,ionosphere,000 rf,000 all,0.9318181818181818,0.9318181818181818,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,ionosphere,001 knn,003 feature importance selection,0.7159090909090909,0.715909090909091,0.17711567878723145,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True
3,ionosphere,001 knn,011 feature importance weighting,0.8863636363636364,0.8863636363636365,0.17711567878723145,0,0.026782077041886093,0.0,0.081119336668494,0.05168990200389462,0.15090407656565696,0.04453306817460856,0.06934664898831966,0.049395804102336446,0.018576237824172396,0.027148744099171812,0.008289495930165574,0.025857840031631003,0.01627896404995572,0.04828950478326952,0.018161862829795688,0.02133279981566087,0.012741807306205874,0.019495692508687157,0.012086578696064302,0.014406396810397555,0.011190864481202411,0.00981363922300346,0.019242459451871034,0.017786910505451465,0.01187369509529274,0.020058110191598536,0.07776772478402567,0.03035708427135053,0.016975500879764904,0.010384479768180506,0.011786095369719071,0.013578886104383127,0.016685336049661704,0.016062375594121003
4,ionosphere,001 knn,004 l1,0.8977272727272727,0.8977272727272727,0.01347208023071289,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,ionosphere,001 knn,005 relieff selection,0.8863636363636364,0.8863636363636365,0.04884839057922363,0,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,True,True
6,ionosphere,001 knn,012 relieff weighting,0.9431818181818182,0.9431818181818182,0.04884839057922363,0,0.9826086956521739,1.0,0.039783001808318286,0.02893309222423146,0.1446654611211573,0.10488245931283902,0.1916817359855335,0.061482820976491825,0.08679927667269438,0.08318264014466548,0.039783001808318286,0.10126582278481011,0.06871609403254975,0.03616636528028938,0.1410488245931284,0.10488245931283902,0.0976491862567812,0.018083182640144635,0.025316455696202556,0.047016274864376095,0.06871609403254975,0.02169981916817365,0.047016274864376095,0.039783001808318286,0.007233273056057921,0.01446654611211573,0.08679927667269438,0.0,0.02893309222423146,0.01446654611211573,0.10849909584086803,0.05063291139240511,0.08679927667269438,0.061482820976491825
7,ionosphere,001 knn,006 forward selection,0.8977272727272727,0.8977272727272727,12.217593431472778,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,ionosphere,001 knn,007 backward selection,0.8977272727272727,0.8977272727272727,8.041505098342896,0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,ionosphere,001 knn,008 stepwise selection,0.9318181818181818,0.9318181818181818,28.696321725845337,0,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,True
10,ionosphere,001 knn,009 bayesian selection,0.9431818181818182,0.9431818181818182,44.51453876495361,36,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False
11,ionosphere,001 knn,013 bayesian weighting,0.9545454545454546,0.9545454545454546,117.99206399917603,316,0.27696492128937195,0.41968821729421185,0.5126230500175556,0.5622077585846684,0.4451779723642357,0.3470080239313631,0.7729539443653127,0.9116001462730358,0.40607419337478434,0.564617878726232,0.6156829626163335,0.3322657177512248,0.4233347449744988,0.6639783999205232,0.8197314519490059,0.6431809735761078,0.19865395272883712,0.05720334499688737,0.4257876682995267,0.4910839332874686,0.5147757685739784,0.6004748109768523,0.041245023538891964,0.006517050322250354,0.2811964943003472,0.40440433333435327,0.163134977418995,0.6724676373085301,0.8844409159454151,0.17324286310376805,0.6215440356495691,0.6529329465623542,0.20909760629119098,0.33091730492372284
