,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,22.323901984251968,0.7474915622025737,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,7.365881092262789,0.9166836008812014,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,21.231915086614176,0.7598431621071194,0.025543212890625,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,16.677721952755903,0.811356208279314,0.025543212890625,0,0.3824901828385826,0.34633319115577904,0.4575442065759078,0.19033044713954175,0.41933357427146617,0.660238963358333,0.36028182745310294,0.2376487736851036,0.36815699590634754,0.4533172874052038,0.4984016880707833,0.32129348572430577,0.737048467948824
4,boston,001 knn,003 feature importance selection,17.06690431496063,0.8069541180726847,0.2697632312774658,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,18.264216314960635,0.7934111728075879,0.2697632312774658,0,0.03347009742939018,0.0012819144572993513,0.008791367645219867,0.0005505575516333154,0.027997389285309402,0.3069573184837442,0.02228571384650473,0.052163145719623785,0.005617867891075328,0.01634022420409889,0.011079224980631226,0.011834852311027912,0.5016303261944418
6,boston,001 knn,004 l1,18.305587401574797,0.7929432192903983,0.006506919860839844,0,True,False,False,True,False,True,False,False,False,False,True,False,True
7,boston,001 knn,005 relieff selection,18.277881952755905,0.793256599075199,0.03641080856323242,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,18.32320239370079,0.7927439739189267,0.03641080856323242,0,1.0,0.3982300884955752,0.8628318584070797,0.0,0.2784256559766764,0.9927113702623906,0.9606413994169096,0.9329446064139941,0.6873156342182891,0.8628318584070797,0.8303834808259587,0.8279883381924198,0.9970845481049563
9,boston,001 knn,006 forward selection,19.161234141732283,0.783264892364575,9.050707578659058,0,True,False,False,False,False,True,False,False,False,True,False,False,True
10,boston,001 knn,007 backward selection,18.340366866141736,0.7925498244317655,8.121758937835693,0,True,False,False,False,False,True,True,True,False,True,True,False,True
11,boston,001 knn,008 stepwise selection,18.43071672440945,0.7915278659236833,3.002700090408325,0,False,False,False,False,False,True,True,True,False,True,True,True,True
12,boston,001 knn,009 bayesian selection,18.241114078740154,0.7936724850809429,33.16728138923645,88,False,True,True,True,True,True,False,False,False,False,True,False,True
13,boston,001 knn,013 bayesian weighting,14.843048566929134,0.8321084276202895,85.50138258934021,259,0.9260423372816186,0.3673537033704235,0.49601618982748585,0.0016073239172506222,0.7470842721300796,0.11188108388801143,0.3832463091864033,0.5486573312237771,0.17014557295226204,0.9192216651844147,0.8635027053268067,0.3432105103184253,0.05670941291815475
