,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,801224.3743844025,0.7653904725387098,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,440621.0832165271,0.8709800807016941,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,857326.8587288335,0.7489628927467643,0.022110939025878906,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,591321.4719565877,0.8268529321514482,0.022110939025878906,0,0.423866452811724,0.5651408311535187,0.311940847201423,0.060758332087816634,0.04164539158020693,0.04755360210221172,0.30534762459699416,0.6382354899089424,0.639023161894095,0.07177391840811315,0.24575498190920106
4,bike,001 knn,003 feature importance selection,706731.4779692031,0.7930592935146711,0.24149489402770996,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,820777.4203223031,0.7596650714967803,0.24149489402770996,0,0.06295168283153667,0.27199733538326787,0.030204748051869578,0.0031007731834047205,0.014232312173413926,0.003877485440111437,0.020691055010939458,0.39669390242940494,0.10501277503226429,0.058230885337378975,0.0330070451264082
6,bike,001 knn,004 l1,820777.4203223031,0.7596650714967803,0.018533706665039062,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1920916.6858724616,0.4375291486716172,0.04961752891540527,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1390350.9891933145,0.5928860890801042,0.04961752891540527,0,0.4496350364963504,0.10802919708029202,0.3294403892944039,0.0,0.0413625304136253,0.05742092457420922,0.14403892944038932,0.9883211678832117,1.0,1.0,0.9951338199513382
9,bike,001 knn,006 forward selection,1927773.1109087232,0.43552149302700827,11.504619121551514,0,False,True,True,False,False,False,True,True,False,False,False
10,bike,001 knn,007 backward selection,1394051.8380219927,0.5918024295926243,5.2017481327056885,0,True,True,False,False,False,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1517320.3025956284,0.5557077260999612,5.10620903968811,0,False,True,True,False,False,False,True,True,True,True,False
12,bike,001 knn,009 bayesian selection,700964.7717651622,0.7947478644827942,31.95945382118225,179,True,True,True,False,True,False,True,False,True,True,False
13,bike,001 knn,013 bayesian weighting,545043.0809173245,0.8404038821730726,83.34180688858032,301,0.27769656790856595,0.4196379871682628,0.38407149860025486,0.6849301703767003,0.22153090566140676,0.7792879858755469,0.06320130116595016,0.014660284745081156,0.12396672891993105,0.906530347545926,0.10316251598528912
