,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8888888888888888,0.8888888888888888,0.1364760398864746,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9777777777777777,0.9777777777777777,0.1364760398864746,0,0.1486864056362551,0.03081850081605248,0.011731922733189742,0.024847162839462412,0.02014236633370418,0.05302060345082117,0.16603004795236712,0.011385466038355128,0.028531438600103366,0.14992666829472093,0.06246032988419143,0.12485478374106408,0.16756430367971287
4,wine,001 knn,004 l1,0.9777777777777777,0.9777777777777777,0.0038671493530273438,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9555555555555556,0.9555555555555556,0.036718130111694336,0,True,False,True,True,True,True,False,True,True,False,True,False,True
6,wine,001 knn,012 relieff weighting,0.9555555555555556,0.9555555555555556,0.036718130111694336,0,0.023419203747072626,0.0,0.032786885245901676,0.09836065573770492,0.042154566744730726,0.042154566744730726,0.0187353629976581,0.09367681498829039,0.060889929742388715,0.00936768149882905,0.032786885245901676,0.00936768149882905,0.02810304449648715
7,wine,001 knn,006 forward selection,0.8888888888888888,0.8888888888888888,6.072072505950928,0,True,False,False,False,False,False,True,False,False,True,False,False,False
8,wine,001 knn,007 backward selection,0.9777777777777777,0.9777777777777777,4.287740707397461,0,True,False,True,True,True,False,True,True,True,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.9333333333333333,0.9333333333333333,3.0623373985290527,0,False,False,False,False,False,True,True,False,False,True,False,True,True
10,wine,001 knn,009 bayesian selection,0.9777777777777777,0.9777777777777777,33.02098298072815,8,True,True,False,False,True,True,True,False,False,True,True,True,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.96719861030579,240,0.5150788622294871,0.6795968654128596,0.017748986693330193,0.163262911776372,0.29642436364125613,0.8299522769204998,0.7614203070308877,0.8960165620081699,0.015069197721434203,0.1792169776355086,0.8813186438397915,0.5578876779825293,0.5741477146640017
