,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.75,0.75,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9421296296296297,0.9421296296296297,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7245370370370371,0.7245370370370371,0.16337847709655762,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8171296296296297,0.8171296296296295,0.16337847709655762,0,0.03770079198789477,0.04744688764269805,0.03575398374118987,0.04361363674339981,0.03500969541287992,0.041778924233100014,0.03479076631698671,0.05276896640637978,0.02837297331618803,0.015187806122154496,0.01634001585857471,0.015550846061570023,0.14131350130283016,0.0459861058163853,0.03988443295687474,0.034210039507546836,0.021297542163244913,0.044605106984439404,0.08419431908208713,0.13143692551177,0.052756732831805285
4,car,001 knn,004 l1,0.8217592592592593,0.8217592592592593,0.01207280158996582,0,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8148148148148148,0.8148148148148148,0.12100625038146973,0,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8055555555555556,0.8055555555555556,0.12100625038146973,0,0.8777251184834123,0.9402843601895735,1.0,0.9146919431279621,0.9014218009478673,0.9251184834123223,0.9620853080568721,0.9023696682464455,0.7573459715639811,0.6881516587677725,0.8796208530805687,0.8805687203791469,0.9924170616113744,0.7270142180094786,0.6957345971563981,0.6028436018957346,0.5222748815165876,0.628436018957346,0.9175355450236967,0.9829383886255925,0.8180094786729858
7,car,001 knn,006 forward selection,0.6875,0.6875,5.615970849990845,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8055555555555556,0.8055555555555556,5.950578689575195,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.7824074074074074,0.7824074074074074,8.977826356887817,0,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False
10,car,001 knn,009 bayesian selection,0.8356481481481481,0.8356481481481481,41.29060935974121,173,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False
11,car,001 knn,013 bayesian weighting,0.8680555555555556,0.8680555555555556,108.65256810188293,259,0.24655803573783172,0.9312386112872372,0.36439991617034434,0.4392502116494522,0.14418213886340592,0.243276199944229,0.44700647771914864,0.7643177973972219,0.6288583043249286,0.07109132962657637,0.845280378483997,0.8034463639542488,0.4980517789795241,0.6466056605448564,0.7939251019015914,0.42014232378238486,0.4973750566679841,0.7882409742701731,0.2070661133622623,0.20202907731964748,0.8224964907137136
