,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,11431.81641509434,0.6388871842197162,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,4383.670072088739,0.8615268662735378,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,11431.81641509434,0.6388871842197162,0.015994787216186523,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,8208.99075471698,0.740691097677525,0.015994787216186523,0,0.31478341648782854,0.7209109389691413,0.852886644981349,0.6427376978619905,0.5712881656297198,0.6251693337369695
4,machine,001 knn,003 feature importance selection,8291.98,0.7380696000121091,0.1537644863128662,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,7859.900566037737,0.7517182989916384,0.1537644863128662,0,0.03852965523495041,0.09743714395181738,0.5770701505201453,0.12695844397791242,0.08785317115622865,0.07215143515894577
6,machine,001 knn,004 l1,7859.900566037737,0.7517182989916384,0.0058841705322265625,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,8309.494150943396,0.7375163559664105,0.03784751892089844,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,8384.189622641508,0.7351568453574642,0.03784751892089844,0,1.0,0.12860892388451445,0.4015748031496063,0.5275590551181102,0.07611548556430446,0.910761154855643
9,machine,001 knn,006 forward selection,8929.738301886793,0.7179238342108403,2.1005122661590576,0,False,False,True,False,True,False
10,machine,001 knn,007 backward selection,8404.94886792453,0.7345010939663092,1.266737461090088,0,True,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,8684.431320754715,0.725672689814417,2.077115058898926,0,True,False,True,False,True,False
12,machine,001 knn,009 bayesian selection,8314.688113207547,0.737352286996952,29.350489377975464,38,False,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,7619.051886792452,0.7593263239617025,74.22898697853088,442,0.8738493023066343,0.6221796058579303,0.17612466540706728,0.0007368958977451989,0.9942932782383124,0.3551404189815843
