,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.6111111111111112,0.6111111111111112,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7037037037037037,0.7037037037037037,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.48148148148148145,0.48148148148148145,0.1565718650817871,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.1565718650817871,0,0.16519611718462598,0.10049163689157377,0.1634697292434878,0.1661203451351437,0.08406822082887531,0.08024832328222631,0.11814182176269344,0.09619468170282924,0.0260691239685445
4,glass,001 knn,004 l1,0.5925925925925926,0.5925925925925926,0.0050776004791259766,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5555555555555556,0.5555555555555556,0.03464698791503906,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5185185185185185,0.5185185185185185,0.03464698791503906,0,0.12658227848101267,0.05063291139240511,0.8860759493670887,0.025316455696202556,0.0,0.7341772151898734,0.03797468354430378,0.44680851063829785,1.0
7,glass,001 knn,006 forward selection,0.48148148148148145,0.48148148148148145,6.380111932754517,0,False,True,True,True,False,False,False,False,False
8,glass,001 knn,007 backward selection,0.5185185185185185,0.5185185185185185,2.85034441947937,0,False,True,True,True,True,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.6111111111111112,0.6111111111111112,5.296420335769653,0,False,False,True,True,True,False,True,False,False
10,glass,001 knn,009 bayesian selection,0.5740740740740741,0.5740740740740741,30.003124237060547,5,True,False,True,False,False,False,False,False,False
11,glass,001 knn,013 bayesian weighting,0.7037037037037037,0.7037037037037037,78.21565961837769,424,0.1298918195272496,0.34279464649223457,0.03197558948476203,0.5549333595704457,0.4307632405141138,0.2214373122026962,0.909764337174798,0.7267033222335838,0.08797931555192265
