,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9736842105263158,0.9736842105263158,0.13985061645507812,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13985061645507812,0,0.08436725803044565,0.026771546484936688,0.3982220701762466,0.49063912530837117
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.0036923885345458984,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9736842105263158,0.9736842105263158,0.03406834602355957,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.03406834602355957,0,0.0,0.2644628099173554,0.016528925619834656,0.3305785123966942
7,iris,001 knn,006 forward selection,0.9736842105263158,0.9736842105263158,0.9363563060760498,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8236863613128662,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9736842105263158,0.9736842105263158,1.7663748264312744,0,False,False,True,False
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,27.92699646949768,0,False,False,True,False
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,71.06474614143372,0,0.13260963166337025,0.41738841416237593,0.839692298868631,0.9444965191539906
