,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.8947368421052632,0.8947368421052632,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.868421052631579,0.868421052631579,0.13847661018371582,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.8947368421052632,0.8947368421052632,0.13847661018371582,0,0.10256386177168476,0.02934217600574088,0.4117580179858878,0.4563359442366865
4,iris,001 knn,004 l1,0.8947368421052632,0.8947368421052632,0.0036847591400146484,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.868421052631579,0.868421052631579,0.012501001358032227,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.8947368421052632,0.8947368421052632,0.012501001358032227,0,0.2108843537414966,0.36734693877551017,0.0,0.5918367346938775
7,iris,001 knn,006 forward selection,0.39473684210526316,0.39473684210526316,0.9530079364776611,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.8947368421052632,0.8947368421052632,1.0605335235595703,0,False,False,True,True
9,iris,001 knn,008 stepwise selection,0.8947368421052632,0.8947368421052632,0.8223941326141357,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.8947368421052632,0.8947368421052632,27.813520431518555,0,False,True,True,True
11,iris,001 knn,013 bayesian weighting,0.9210526315789473,0.9210526315789473,70.63461112976074,19,0.6201043367229137,0.8758819690464894,0.1138638728261395,0.030047197005796278
