,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,1.0,1.0,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,1.0,1.0,0.1392223834991455,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,1.0,1.0,0.1392223834991455,0,0.12074442531314555,0.032591700027519495,0.41007164905719273,0.4365922256021422
4,iris,001 knn,004 l1,1.0,1.0,0.0036742687225341797,0,False,False,True,True
5,iris,001 knn,005 relieff selection,1.0,1.0,0.03280162811279297,0,False,True,True,True
6,iris,001 knn,012 relieff weighting,1.0,1.0,0.03280162811279297,0,0.0,0.2416666666666667,0.05833333333333335,0.4666666666666667
7,iris,001 knn,006 forward selection,1.0,1.0,1.8768372535705566,0,False,True,True,True
8,iris,001 knn,007 backward selection,1.0,1.0,0.7988560199737549,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,1.0,1.0,0.9205358028411865,0,False,True,True,True
10,iris,001 knn,009 bayesian selection,1.0,1.0,27.92950201034546,3,True,True,True,True
11,iris,001 knn,013 bayesian weighting,1.0,1.0,70.96224069595337,0,0.4585140287743429,0.9914809928954131,0.6898407311998653,0.24036299428655128
