,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8,a9,a10
0,glass,001 knn,000 all,0.5555555555555556,0.5555555555555556,0.0,0,True,True,True,True,True,True,True,True,True
1,glass,000 rf,000 all,0.7037037037037037,0.7037037037037037,0.0,0,True,True,True,True,True,True,True,True,True
2,glass,001 knn,003 feature importance selection,0.5370370370370371,0.5370370370370371,0.15616583824157715,0,False,True,False,True,False,True,False,True,False
3,glass,001 knn,011 feature importance weighting,0.5925925925925926,0.5925925925925926,0.15616583824157715,0,0.12094882926283926,0.11805921531277945,0.16763475541968006,0.1450625685127525,0.07584842522176079,0.07878628728666004,0.1710902793823065,0.08995475191149452,0.032614887689726924
4,glass,001 knn,004 l1,0.6296296296296297,0.6296296296296297,0.003989219665527344,0,False,False,True,True,False,False,False,True,False
5,glass,001 knn,005 relieff selection,0.5740740740740741,0.5740740740740741,0.019124507904052734,0,True,True,True,False,False,True,False,True,True
6,glass,001 knn,012 relieff weighting,0.5555555555555556,0.5555555555555556,0.019124507904052734,0,0.16666666666666663,0.19444444444444442,0.65,0.0,0.05555555555555558,0.2,0.11111111111111116,0.8333333333333334,1.0
7,glass,001 knn,006 forward selection,0.6851851851851852,0.6851851851851852,3.206188201904297,0,True,False,False,False,False,False,False,True,False
8,glass,001 knn,007 backward selection,0.5555555555555556,0.5555555555555556,2.0202579498291016,0,True,True,True,True,True,True,True,True,False
9,glass,001 knn,008 stepwise selection,0.5740740740740741,0.5740740740740741,2.145399570465088,0,False,True,True,False,True,False,True,True,False
10,glass,001 knn,009 bayesian selection,0.6851851851851852,0.6851851851851852,30.46284317970276,7,True,False,False,True,False,True,False,False,False
11,glass,001 knn,013 bayesian weighting,0.7407407407407407,0.7407407407407407,78.00518655776978,206,0.8590502948743935,0.05898430839529858,0.5703271585838188,0.9468101349995995,0.1525441839736657,0.3729850584834791,0.10910642853298358,0.9323234401154583,0.08375850311814288
