,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.8095238095238095,0.8095238095238095,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.8333333333333334,0.8333333333333334,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.8214285714285714,0.8214285714285714,0.16101360321044922,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.8333333333333334,0.8333333333333334,0.16101360321044922,0,0.24161523493056022,0.15031756920100442,0.023347259356622758,0.0023976065580662734,0.124407948440539,0.2775098793468112,0.1804045021663962
4,ecoli,001 knn,004 l1,0.7380952380952381,0.7380952380952381,0.0041255950927734375,0,True,True,False,False,False,True,True
5,ecoli,001 knn,005 relieff selection,0.6904761904761905,0.6904761904761905,0.0455625057220459,0,False,True,True,True,False,True,True
6,ecoli,001 knn,012 relieff weighting,0.7976190476190477,0.7976190476190477,0.0455625057220459,0,0.0,0.06263048016701467,1.0,0.9780621572212066,0.03340292275574108,0.0375782881002088,0.03340292275574108
7,ecoli,001 knn,006 forward selection,0.6904761904761905,0.6904761904761905,4.26308798789978,0,True,False,False,False,True,True,False
8,ecoli,001 knn,007 backward selection,0.7380952380952381,0.7380952380952381,1.5791990756988525,0,True,False,True,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.7976190476190477,0.7976190476190477,2.5448389053344727,0,True,True,False,False,True,True,True
10,ecoli,001 knn,009 bayesian selection,0.8214285714285714,0.8214285714285714,30.17850637435913,29,False,True,True,True,True,True,False
11,ecoli,001 knn,013 bayesian weighting,0.8571428571428571,0.8571428571428571,76.46878814697266,110,0.7880977646130747,0.44943695477660434,0.6079166158452303,0.7818378280196471,0.8417721900808586,0.7644138231271106,0.24938033038215898
