,dataset,base,method,PM1,PM2,Time,TriesToOpt,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0,boston,001 knn,000 all,23.69279811023623,0.7484453074308561,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,boston,000 rf,000 all,18.321115191970406,0.805478336573137,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,boston,001 knn,002 intercorrelation,23.140040314960633,0.7543141295348894,0.006993770599365234,0,True,True,True,True,True,True,True,True,False,True,True,True,True
3,boston,001 knn,010 correlation weighting,16.989861669291344,0.8196127190581015,0.006993770599365234,0,0.3784612028363046,0.353377434658935,0.44887515517493665,0.16906040894376398,0.39708400798928467,0.6718913715438827,0.3558252254031987,0.222592600165746,0.3252022844783512,0.4242601286553766,0.46939059153511103,0.32021518323374637,0.7265113171194996
4,boston,001 knn,003 feature importance selection,16.759915716535435,0.8220541353561639,0.2692570686340332,0,False,True,False,True,False,True,False,True,False,True,True,False,True
5,boston,001 knn,011 feature importance weighting,20.26512428346457,0.7848381147180765,0.2692570686340332,0,0.033413629365354025,0.0014428084092679813,0.004136068959141234,0.0013631659527830508,0.014290300312307169,0.46729751654417506,0.015103164649791388,0.08395504164948314,0.003931110091785567,0.015300228470074817,0.012931766262209344,0.011681673087847247,0.33515352624577993
6,boston,001 knn,004 l1,20.478728188976383,0.7825702076294926,0.006419658660888672,0,False,False,False,True,False,True,False,False,False,False,True,False,True
7,boston,001 knn,005 relieff selection,20.282589984251974,0.784652675287426,0.06339192390441895,0,True,False,True,False,True,True,True,True,False,True,False,True,True
8,boston,001 knn,012 relieff weighting,20.311505637795282,0.7843456677189793,0.06339192390441895,0,1.0,0.37826086956521743,0.8521739130434782,0.0,0.21316165951359084,0.9971387696709585,0.9484978540772532,0.9198855507868383,0.6695652173913044,0.8478260869565217,0.8115942028985508,0.8626609442060086,0.9971387696709585
9,boston,001 knn,006 forward selection,19.860174740157486,0.7891376051116834,7.526949405670166,0,True,False,False,False,False,True,False,False,False,False,False,False,True
10,boston,001 knn,007 backward selection,20.305612472440952,0.7844082375088399,8.821709394454956,0,True,False,False,False,False,True,True,True,False,False,False,True,True
11,boston,001 knn,008 stepwise selection,20.49718475590552,0.7823742478277782,10.532039165496826,0,False,False,False,False,False,True,False,False,False,False,False,False,True
12,boston,001 knn,009 bayesian selection,20.292560503937015,0.7845468148060065,33.230079889297485,94,True,False,False,False,False,True,False,True,True,False,False,False,True
13,boston,001 knn,013 bayesian weighting,17.62666973228346,0.8128515059769701,85.3573899269104,496,0.7848429841610468,0.24641197380241645,0.43089727202606076,0.004598286914226514,0.9949192537019264,0.14953783869991175,0.8064391593954248,0.8552056657090786,0.03381450745799998,0.7722694944237496,0.3390902655100333,0.7301961704884472,0.2986722785322555
