,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,1991.8766037735847,0.6807000733538553,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,1158.0681655258632,0.8143604480302058,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,1991.8766037735847,0.6807000733538553,0.01552891731262207,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,2050.9320754716978,0.6712334187701638,0.01552891731262207,0,0.301813396415671,0.8040855408525058,0.8833471189976103,0.6501885163930047,0.6122184356718245,0.6209445654825206
4,machine,001 knn,003 feature importance selection,2056.6547169811324,0.6703160732826356,0.15579581260681152,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,3098.8843396226416,0.5032455622743643,0.15579581260681152,0,0.014391144697662762,0.124088168708972,0.6767541634529898,0.06320540869400915,0.07528696515345532,0.04627414929291096
6,machine,001 knn,004 l1,3098.8843396226416,0.5032455622743643,0.0050508975982666016,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,2047.723962264151,0.6717476827109631,0.038364410400390625,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,2669.7494339622635,0.5720363416022961,0.038364410400390625,0,0.9498607242339833,0.30919220055710306,0.14206128133704735,0.5710306406685237,0.14763231197771587,1.0
9,machine,001 knn,006 forward selection,2325.0303773584906,0.6272951710290734,2.775794506072998,0,True,False,True,True,False,False
10,machine,001 knn,007 backward selection,2325.0303773584906,0.6272951710290734,2.0675864219665527,0,True,False,True,True,False,False
11,machine,001 knn,008 stepwise selection,2325.0303773584906,0.6272951710290734,2.067657232284546,0,True,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,2359.295283018868,0.621802470405366,29.23094630241394,37,False,True,False,True,False,True
13,machine,001 knn,013 bayesian weighting,904.7194339622642,0.8549725176990286,74.37613201141357,259,0.5096194590797345,0.17259006136954122,0.12272148913223341,0.8603049126421226,0.9119352585160072,0.4838874369093999
