,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,850097.6943474668,0.7346098504777514,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,466481.93493637355,0.8543700197220033,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,913266.5326393105,0.7148893082966701,0.021907329559326172,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,643316.8965163935,0.7991642978308198,0.021907329559326172,0,0.43601778941041486,0.5919800681927564,0.3189686404738392,0.053454222132906196,0.09838527379304057,0.0489551581459444,0.2878056539185972,0.6405080518775336,0.6450599329437089,0.0767544382099368,0.24237834240982803
4,bike,001 knn,003 feature importance selection,773681.9149168521,0.7584659263897287,0.26595211029052734,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,959278.4500312017,0.7005249479206399,0.26595211029052734,0,0.03684983760163634,0.2980817969870969,0.04138851971626042,0.0038234996649050457,0.016072474239436314,0.0038257403722980086,0.011463761365146815,0.40583407258104215,0.08385076438820654,0.06590140870616606,0.03290812437780543
6,bike,001 knn,004 l1,959278.4500312017,0.7005249479206399,0.007399559020996094,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1891845.8075246238,0.40938877370160087,0.07422018051147461,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1384055.8965163936,0.5679146011499472,0.07422018051147461,0,0.490014612761812,0.09936678032148072,0.3216203025866276,0.0,0.03074670571010249,0.051631758402338024,0.13248904042864096,0.9990239141044412,1.0,0.9980478282088824,0.9980478282088824
9,bike,001 knn,006 forward selection,989608.3307950484,0.6910563284379253,6.357398986816406,0,False,True,False,False,False,False,True,False,True,False,False
10,bike,001 knn,007 backward selection,1403450.2909920395,0.5618599073376835,4.446842193603516,0,True,True,False,True,True,False,True,True,True,False,True
11,bike,001 knn,008 stepwise selection,1403450.2909920395,0.5618599073376835,3.849400281906128,0,True,True,False,True,False,False,True,True,True,False,True
12,bike,001 knn,009 bayesian selection,786540.7034338529,0.7544515691812653,31.944857597351074,47,True,True,True,False,True,True,False,False,True,True,False
13,bike,001 knn,013 bayesian weighting,616638.7626998583,0.8074928863796683,82.69046783447266,487,0.5377634953460998,0.22933782463977262,0.6725918000986685,0.7867646359835025,0.3450004538965764,0.43422687242797975,0.9720934263342323,0.018397719408621952,0.21049617983947683,0.9993987600272318,0.20638039412015355
