,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,14695.207169811323,0.6142089921296043,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,4672.832388158117,0.8773248518509934,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,14695.207169811323,0.6142089921296043,0.014123916625976562,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,10477.545660377356,0.7249346093855056,0.014123916625976562,0,0.3078728616120255,0.6688717220733499,0.8378768768539911,0.7095238914085261,0.5192093253089489,0.6720591998584189
4,machine,001 knn,003 feature importance selection,16472.69905660378,0.5675447717097764,0.15281248092651367,0,False,True,False,True,True,True
5,machine,001 knn,011 feature importance weighting,10686.296981132075,0.719454293150585,0.15281248092651367,0,0.031546862388499776,0.037547464159071696,0.3958744768389799,0.2337349591684736,0.056778460410096356,0.24451777703487867
6,machine,001 knn,004 l1,10686.296981132075,0.719454293150585,0.00496220588684082,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,20211.458490566034,0.46939169679591175,0.01960897445678711,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,20045.473584905663,0.4737492729298187,0.01960897445678711,0,1.0,0.19571045576407506,0.08310991957104558,0.48525469168900803,0.13672922252010725,0.9249329758713136
9,machine,001 knn,006 forward selection,13633.049245283019,0.6420936603405502,2.0936121940612793,0,False,False,True,True,False,False
10,machine,001 knn,007 backward selection,13648.93679245283,0.6416765670145151,1.285839557647705,0,True,True,True,True,True,False
11,machine,001 knn,008 stepwise selection,13633.049245283019,0.6420936603405502,2.771744728088379,0,False,False,True,True,False,False
12,machine,001 knn,009 bayesian selection,9681.01641509434,0.7458457688394029,28.733251094818115,13,True,False,True,False,True,False
13,machine,001 knn,013 bayesian weighting,8457.235660377359,0.7779734962895168,74.49000716209412,91,0.6151346502439088,0.5777725275920026,0.7778732750967345,0.06628227125906697,0.9223464899278042,0.0041962980633431105
