,dataset,base,method,PM1,PM2,Time,TriesToOpt,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline
0,wine,001 knn,000 all,0.9777777777777777,0.9777777777777777,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
1,wine,000 rf,000 all,0.9555555555555556,0.9555555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True
2,wine,001 knn,003 feature importance selection,0.8666666666666667,0.8666666666666667,0.1413114070892334,0,False,True,False,True,False,True,False,True,False,True,False,True,False
3,wine,001 knn,011 feature importance weighting,0.9777777777777777,0.9777777777777777,0.1413114070892334,0,0.12032382882592703,0.03354072715372296,0.01627989299118276,0.027634463408364816,0.03782989686556352,0.06464149173649363,0.16107047502827473,0.009579677354423829,0.02392774332476393,0.13221151208036894,0.07144343883708709,0.1514605430631883,0.15005630933063863
4,wine,001 knn,004 l1,0.9777777777777777,0.9777777777777777,0.012880086898803711,0,True,False,False,False,False,False,True,False,False,True,True,True,True
5,wine,001 knn,005 relieff selection,0.9333333333333333,0.9333333333333333,0.035058021545410156,0,True,False,True,True,True,True,False,True,True,False,True,True,False
6,wine,001 knn,012 relieff weighting,0.9333333333333333,0.9333333333333333,0.035058021545410156,0,0.018823529411764683,0.004705882352941226,0.05647058823529416,0.12235294117647055,0.08470588235294119,0.04705882352941182,0.014117647058823568,0.11294117647058821,0.03764705882352937,0.0,0.018823529411764683,0.03294117647058825,0.0
7,wine,001 knn,006 forward selection,0.6,0.6,7.665211200714111,0,False,True,False,False,False,True,False,False,False,True,False,False,True
8,wine,001 knn,007 backward selection,0.9333333333333333,0.9333333333333333,2.9516799449920654,0,True,True,True,True,True,True,True,True,False,True,True,True,True
9,wine,001 knn,008 stepwise selection,0.6222222222222222,0.6222222222222222,4.586330890655518,0,False,True,False,False,True,False,False,True,True,True,False,True,False
10,wine,001 knn,009 bayesian selection,0.9777777777777777,0.9777777777777777,32.902995586395264,5,True,True,True,True,False,True,False,False,False,False,True,True,True
11,wine,001 knn,013 bayesian weighting,1.0,1.0,84.83080530166626,16,0.8057110549358725,0.853065952825116,0.8400811972737094,0.7619689523839266,0.5071948504357265,0.5848384044610266,0.9012673694442908,0.6814120113049551,0.20128684399167335,0.6126576241611418,0.872112072926563,0.8559679952640893,0.31205821427629354
