,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.8421052631578947,0.8421052631578947,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.8947368421052632,0.8947368421052632,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.8947368421052632,0.8947368421052632,0.1410510540008545,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.8947368421052632,0.8947368421052632,0.1410510540008545,0,0.10538570766390343,0.019847528137306936,0.47445915521355253,0.40030760898523704
4,iris,001 knn,004 l1,0.8947368421052632,0.8947368421052632,0.0036749839782714844,0,False,True,True,True
5,iris,001 knn,005 relieff selection,0.9210526315789473,0.9210526315789473,0.03243756294250488,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9473684210526315,0.9473684210526315,0.03243756294250488,0,0.1351351351351351,0.3918918918918919,0.0,0.4054054054054054
7,iris,001 knn,006 forward selection,0.9473684210526315,0.9473684210526315,0.9623746871948242,0,False,False,False,True
8,iris,001 knn,007 backward selection,0.9210526315789473,0.9210526315789473,0.8235769271850586,0,True,False,True,True
9,iris,001 knn,008 stepwise selection,0.9210526315789473,0.9210526315789473,0.9163463115692139,0,True,False,True,True
10,iris,001 knn,009 bayesian selection,0.9473684210526315,0.9473684210526315,27.76231050491333,2,False,True,True,True
11,iris,001 knn,013 bayesian weighting,0.9473684210526315,0.9473684210526315,70.54888463020325,0,0.09230890730076213,0.6030795088916531,0.5220387118375013,0.12514860076048018
