,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,25219.241509433963,0.45191545437683345,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,15245.413203143862,0.6686745965315088,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,25219.241509433963,0.45191545437683345,0.01415395736694336,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,22423.846603773585,0.5126671921375846,0.01415395736694336,0,0.33083329473686574,0.8996187773408137,0.8192889948165076,0.6369040709762134,0.7707865128587063,0.40933189087749994
4,machine,001 knn,003 feature importance selection,23002.679811320755,0.5000875300794925,0.15164542198181152,0,False,True,True,False,True,False
5,machine,001 knn,011 feature importance weighting,22017.436792452834,0.5214996122835754,0.15164542198181152,0,0.12553115341867885,0.3006632758886248,0.19916152504468895,0.1273044125362847,0.20249389834800002,0.04484573476372278
6,machine,001 knn,004 l1,21973.417169811324,0.5224562816134183,0.004553318023681641,0,True,True,True,True,True,False
7,machine,001 knn,005 relieff selection,26784.037924528297,0.4179080584034489,0.02663588523864746,0,True,True,False,True,False,True
8,machine,001 knn,012 relieff weighting,26185.142075471693,0.43092373768876757,0.02663588523864746,0,1.0,0.3314121037463977,0.008645533141210375,0.42939481268011526,0.0,0.8962536023054755
9,machine,001 knn,006 forward selection,21694.79905660377,0.5285114312864416,3.4565861225128174,0,True,False,False,True,False,False
10,machine,001 knn,007 backward selection,26270.41396226415,0.42907054145724766,1.7298130989074707,0,False,True,False,True,True,True
11,machine,001 knn,008 stepwise selection,26270.41396226415,0.42907054145724766,1.3927857875823975,0,False,True,False,True,True,True
12,machine,001 knn,009 bayesian selection,18603.93358490566,0.5956845695826225,29.272979021072388,3,False,False,True,True,True,False
13,machine,001 knn,013 bayesian weighting,18466.13245283019,0.5986793730080819,74.57670259475708,247,0.04996508931778047,0.020304899051528345,0.22298597501709794,0.6007900844009791,0.6613894258950133,0.24336438861871018
