,dataset,base,method,PM1,PM2,Time,TriesToOpt,a2,a3,a4,a5,a6,a7,a8
0,ecoli,001 knn,000 all,0.7738095238095238,0.7738095238095238,0.0,0,True,True,True,True,True,True,True
1,ecoli,000 rf,000 all,0.7857142857142857,0.7857142857142857,0.0,0,True,True,True,True,True,True,True
2,ecoli,001 knn,003 feature importance selection,0.7261904761904762,0.7261904761904762,0.16313743591308594,0,True,False,True,False,True,False,True
3,ecoli,001 knn,011 feature importance weighting,0.75,0.75,0.16313743591308594,0,0.21957220530209784,0.18190878889327763,0.019747545730830086,0.0029752426738786485,0.11732224681871863,0.26176283675874557,0.19671113382245153
4,ecoli,001 knn,004 l1,0.75,0.75,0.004141330718994141,0,True,True,False,False,True,True,True
5,ecoli,001 knn,005 relieff selection,0.6309523809523809,0.6309523809523809,0.04411458969116211,0,True,True,True,True,True,False,False
6,ecoli,001 knn,012 relieff weighting,0.7380952380952381,0.7380952380952381,0.04411458969116211,0,0.020725388601036232,0.04490500863557856,1.0,0.9817905918057663,0.07253886010362698,0.0,0.01727115716753025
7,ecoli,001 knn,006 forward selection,0.5238095238095238,0.5238095238095238,3.429316997528076,0,True,True,False,False,False,True,False
8,ecoli,001 knn,007 backward selection,0.7261904761904762,0.7261904761904762,1.5649378299713135,0,True,True,False,True,True,True,True
9,ecoli,001 knn,008 stepwise selection,0.5238095238095238,0.5238095238095238,2.5294742584228516,0,True,True,True,True,False,True,False
10,ecoli,001 knn,009 bayesian selection,0.7380952380952381,0.7380952380952381,30.032276391983032,36,True,True,True,False,True,True,True
11,ecoli,001 knn,013 bayesian weighting,0.7738095238095238,0.7738095238095238,76.9235851764679,23,0.9895655622347211,0.36309535558184575,0.6047321827391482,0.9917403303431941,0.3154881461113938,0.4388270354485245,0.9456404965485101
