,dataset,base,method,PM1,PM2,Time,TriesToOpt,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,bike,001 knn,000 all,905346.6992511639,0.7681576914116436,0.0,0,True,True,True,True,True,True,True,True,True,True,True
1,bike,000 rf,000 all,505367.6923066571,0.8705848129039888,0.0,0,True,True,True,True,True,True,True,True,True,True,True
2,bike,001 knn,002 intercorrelation,1037925.2335643931,0.7342068154766418,0.021391868591308594,0,True,True,False,True,True,True,True,False,True,True,True
3,bike,001 knn,010 correlation weighting,676162.6306120557,0.8268474327106534,0.021391868591308594,0,0.39939113395106607,0.575368709520405,0.2772134020704338,0.09107071336506856,0.0470519727710514,0.10174131887829684,0.3055963919435946,0.621035005751424,0.6220979761189027,0.11524092334417312,0.24423383996363057
4,bike,001 knn,003 feature importance selection,805100.8803379884,0.7938287653796432,0.2615668773651123,0,False,True,True,False,True,False,True,False,True,False,True
5,bike,001 knn,011 feature importance weighting,894654.2591833636,0.7708958247607924,0.2615668773651123,0,0.05790227339622783,0.3045332475169175,0.03700578711709965,0.0017010704938220595,0.012435810099708507,0.0039506832043318535,0.027188397374182445,0.32083996837300105,0.14342944648289208,0.057206762162262614,0.03380655377955445
6,bike,001 knn,004 l1,894654.2591833636,0.7708958247607924,0.007487297058105469,0,True,True,True,True,True,True,True,True,True,True,True
7,bike,001 knn,005 relieff selection,1863402.6707818932,0.5228175268313071,0.07374763488769531,0,True,False,True,False,True,False,True,True,True,True,True
8,bike,001 knn,012 relieff weighting,1205251.8014909262,0.691357619883019,0.07374763488769531,0,0.43114355231143553,0.10802919708029202,0.3245742092457421,0.0,0.05012165450121654,0.04768856447688563,0.14111922141119226,0.9912408759124087,1.0,0.9941605839416059,0.9980535279805353
9,bike,001 knn,006 forward selection,1498373.18669888,0.6162947310477931,12.761039972305298,0,True,True,False,False,False,False,True,True,True,False,True
10,bike,001 knn,007 backward selection,1209824.8138113068,0.6901865572012453,5.246082067489624,0,True,True,False,False,False,False,True,True,True,True,True
11,bike,001 knn,008 stepwise selection,1264677.6205854078,0.6761397822303117,8.941999197006226,0,False,True,True,False,False,False,True,True,True,True,True
12,bike,001 knn,009 bayesian selection,829186.2857088647,0.7876609448208572,31.886646270751953,69,True,True,True,True,True,True,False,False,True,True,False
13,bike,001 knn,013 bayesian weighting,584621.6514074411,0.850289360501179,83.39187455177307,396,0.32351218859219116,0.17694890314440992,0.15014234445730745,0.11735560894975251,0.07886724067162089,0.712084110370465,0.9571903162066687,0.0006163792875751158,0.08182442689812111,0.8883277744932533,0.28754966891609723
