,dataset,base,method,PM1,PM2,Time,TriesToOpt,x0_high,x0_low,x0_med,x0_vhigh,x1_high,x1_low,x1_med,x1_vhigh,x2_2,x2_3,x2_4,x2_5more,x3_2,x3_4,x3_more,x4_big,x4_med,x4_small,x5_high,x5_low,x5_med
0,car,001 knn,000 all,0.8055555555555556,0.8055555555555556,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1,car,000 rf,000 all,0.9675925925925926,0.9675925925925926,0.0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2,car,001 knn,003 feature importance selection,0.7569444444444444,0.7569444444444444,0.17215442657470703,0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
3,car,001 knn,011 feature importance weighting,0.8518518518518519,0.8518518518518519,0.17215442657470703,0,0.038573739722223783,0.051860742889027894,0.035214853338376616,0.044146901794074135,0.035822800849431374,0.03831715694866017,0.030292226751271762,0.04990100630781545,0.027622507546945455,0.01670427272480239,0.01687557215381808,0.01566828783655296,0.13290119523483387,0.051214915236737296,0.045294266256076285,0.028452317387049654,0.021869267840820703,0.044888801556570435,0.07842202309345106,0.1461472582136761,0.04980988631778445
4,car,001 knn,004 l1,0.8356481481481481,0.8356481481481481,0.01380157470703125,0,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False
5,car,001 knn,005 relieff selection,0.8402777777777778,0.8402777777777778,0.12056398391723633,0,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True
6,car,001 knn,012 relieff weighting,0.8425925925925926,0.8425925925925926,0.12056398391723633,0,0.831390134529148,0.9255605381165919,0.8977578475336323,0.9668161434977578,0.9488789237668162,0.9354260089686098,0.8699551569506726,0.967713004484305,0.8484304932735426,0.8053811659192825,0.6995515695067265,0.9560538116591928,0.9847533632286996,0.6905829596412556,0.6789237668161435,0.5829596412556054,0.5345291479820627,0.6663677130044843,0.9309417040358744,1.0,0.8717488789237668
7,car,001 knn,006 forward selection,0.7314814814814815,0.7314814814814816,5.573882341384888,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,car,001 knn,007 backward selection,0.8379629629629629,0.8379629629629629,6.035197019577026,0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,car,001 knn,008 stepwise selection,0.8009259259259259,0.8009259259259259,17.86634063720703,0,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,True,False
10,car,001 knn,009 bayesian selection,0.8495370370370371,0.8495370370370371,40.863661766052246,47,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False
11,car,001 knn,013 bayesian weighting,0.8981481481481481,0.8981481481481481,109.23095655441284,377,0.841922140056671,0.2539172892511544,0.20662552590588568,0.481910983047525,0.8594677700720379,0.10573528418637848,0.2845826322662587,0.6818980856865355,0.9279730924404778,0.8679830321912916,0.04708224095718154,0.2450906812193191,0.6121552184710272,0.5328766991441014,0.2086956873599324,0.6291896146313215,0.23598970284453286,0.2847096929255175,0.21520456614378716,0.12197694728340235,0.04848602509894303
