,dataset,base,method,PM1,PM2,Time,TriesToOpt,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,machine,001 knn,000 all,13904.71547169811,0.5942724617982412,0.0,0,True,True,True,True,True,True
1,machine,000 rf,000 all,5103.38406560612,0.8510876790214834,0.0,0,True,True,True,True,True,True
2,machine,001 knn,002 intercorrelation,13904.71547169811,0.5942724617982412,0.014342784881591797,0,True,True,True,True,True,True
3,machine,001 knn,010 correlation weighting,13956.162075471693,0.5927712945186674,0.014342784881591797,0,0.3098390629570116,0.7202912037252557,0.8789000367588724,0.635173685602736,0.5568299075239312,0.743113567631129
4,machine,001 knn,003 feature importance selection,8742.173018867925,0.7449109732091518,0.1551227569580078,0,False,True,False,True,True,False
5,machine,001 knn,011 feature importance weighting,11927.19452830189,0.6519748078649157,0.1551227569580078,0,0.015523402735105225,0.04618114960606876,0.680254465170632,0.11597615059819862,0.04224257440692671,0.09982225748306878
6,machine,001 knn,004 l1,11927.19452830189,0.6519748078649157,0.005495548248291016,0,True,True,True,True,True,True
7,machine,001 knn,005 relieff selection,12643.3858490566,0.6310769662627108,0.04111289978027344,0,True,False,True,True,False,True
8,machine,001 knn,012 relieff weighting,13627.546226415097,0.60236001999264,0.04111289978027344,0,1.0,0.2997032640949555,0.3293768545994065,0.34124629080118696,0.0,0.9287833827893175
9,machine,001 knn,006 forward selection,13389.234339622642,0.6093137541664405,2.7855122089385986,0,True,False,True,False,False,False
10,machine,001 knn,007 backward selection,13344.769056603775,0.6106112125611419,2.323159694671631,0,True,False,True,False,False,False
11,machine,001 knn,008 stepwise selection,13344.769056603775,0.6106112125611419,2.763084650039673,0,True,False,True,False,False,False
12,machine,001 knn,009 bayesian selection,11187.099811320753,0.6735701298381034,29.37923240661621,46,True,True,False,True,False,False
13,machine,001 knn,013 bayesian weighting,8759.575283018869,0.7444031902338388,73.94808673858643,242,0.03269637468916679,0.6175446737159749,0.0007334958200828346,0.32155857835771107,0.5990720858897289,0.00039464612664458665
