,dataset,base,method,PM1,PM2,Time,TriesToOpt,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm)
0,iris,001 knn,000 all,0.9473684210526315,0.9473684210526315,0.0,0,True,True,True,True
1,iris,000 rf,000 all,0.9736842105263158,0.9736842105263158,0.0,0,True,True,True,True
2,iris,001 knn,003 feature importance selection,0.9473684210526315,0.9473684210526315,0.13518714904785156,0,False,True,False,True
3,iris,001 knn,011 feature importance weighting,0.9736842105263158,0.9736842105263158,0.13518714904785156,0,0.11924856182567913,0.02522387444885153,0.42619189819178926,0.42933566553368013
4,iris,001 knn,004 l1,0.9736842105263158,0.9736842105263158,0.003735780715942383,0,False,False,True,True
5,iris,001 knn,005 relieff selection,0.9473684210526315,0.9473684210526315,0.031189441680908203,0,True,True,False,True
6,iris,001 knn,012 relieff weighting,0.9736842105263158,0.9736842105263158,0.031189441680908203,0,0.24626865671641796,0.3805970149253731,0.0,0.4850746268656716
7,iris,001 knn,006 forward selection,0.39473684210526316,0.39473684210526316,0.9621660709381104,0,False,False,True,False
8,iris,001 knn,007 backward selection,0.9736842105263158,0.9736842105263158,0.8241908550262451,0,False,True,True,True
9,iris,001 knn,008 stepwise selection,0.9473684210526315,0.9473684210526315,0.8225138187408447,0,False,False,False,True
10,iris,001 knn,009 bayesian selection,0.9736842105263158,0.9736842105263158,28.04646873474121,0,False,True,True,True
11,iris,001 knn,013 bayesian weighting,0.9736842105263158,0.9736842105263158,70.58621501922607,3,0.7268510614350419,0.9798425606958006,0.6442336333114723,0.18352711782526498
